XT_D04-NFlex-R1-A	XT_D06-NFlex-R1-A	XT_D08-NFlex-R1-C	XT_D07-NFlex-R1-C	XT_D10-NFlex-R1-C	XT_D05-NFlex-R1-C	XT_D05-NFlex-R1-A	XT_D05-NFlex-R1-B	XT_D08-NFlex-R1-B	XT_D02-NFlex-R1-B	XT_D07-NFlex-R1-B	XT_D09-NFlex-R1-B	XT_D03-NFlex-R1-C	XT_D01-NFlex-R1-A	XT_D04-NFlex-R1-C	XT_D10-NFlex-R1-A	XT_D06-NFlex-R1-B	XT_D03-NFlex-R1-B	XT_D10-NFlex-R1-B	XT_D09-NFlex-R1-C	XT_D02-NFlex-R1-A	XT_D09-NFlex-R1-A	XT_D04-NFlex-R1-B	XT_D08-NFlex-R1-A	XT_D06-NFlex-R1-C	XT_D02-NFlex-R1-C	XT_D01-NFlex-R1-C	XT_D07-NFlex-R1-A	XT_D03-NFlex-R1-A	XT_D01-NFlex-R1-B	Flex_D10-NF-R1	Flex_D07-NF-R1	Flex_D08-NF-R1	Flex_D05-NF-R1	Flex_D02-NF-R1	Flex_D03-NF-R1	Flex_D09-NF-R1	Flex_D01-NF-R1	Flex_D06-NF-R1	Flex_D04-NF-R1
Candidatus Harrisonbacteria	0	3	2	5	1	0	4	9	1	7	1	1	2	19	2	2	3	0	3	1	9	1	2	3	3	6	16	2	1	22	1	7	5	11	14	2	1	13	8	3
Candidatus Jacksonbacteria	0	0	0	0	1	0	1	2	0	2	0	3	0	0	1	0	0	0	0	9	0	3	0	0	1	1	0	0	0	1	0	2	0	0	2	0	4	0	0	0
Candidatus Kerfeldbacteria	4	6	2	6	4	3	4	3	4	0	4	5	4	30	10	4	8	2	4	1	1	3	6	4	5	0	36	4	4	25	2	25	4	1	1	8	1	18	5	11
Candidatus Komeilibacteria	25	4	7	5	1	8	14	11	10	10	2	4	5	9	12	3	7	2	3	8	12	3	17	6	4	4	4	1	7	9	1	25	30	9	12	13	3	5	6	64
Candidatus Liptonbacteria	12	4	1	0	1	2	4	4	1	0	4	10	0	5	9	0	3	1	1	11	6	10	9	0	3	1	2	3	2	5	1	8	4	1	4	0	5	1	1	17
Candidatus Lloydbacteria	6	10	10	1	0	2	2	0	3	2	5	91	2	11	2	1	6	1	0	53	6	34	1	7	8	4	8	3	4	5	0	9	26	5	4	9	70	11	2	10
Candidatus Nealsonbacteria	8	13	7	12	2	14	14	12	9	5	16	19	5	18	15	4	15	3	3	13	15	12	12	8	16	10	12	15	15	9	6	25	6	12	13	12	6	8	11	92
Candidatus Niyogibacteria	1	1	0	1	0	2	1	1	2	0	0	0	0	2	3	0	1	1	0	1	0	1	2	0	0	0	4	1	1	3	0	2	1	0	0	3	0	2	2	5
Candidatus Portnoybacteria	40	134	103	78	106	151	134	141	142	127	72	27	103	163	38	143	107	30	148	20	133	33	35	86	172	88	127	140	120	133	65	301	74	114	117	34	12	74	88	30
Candidatus Ryanbacteria	8	1	2	6	0	1	1	4	2	3	11	3	6	2	6	0	3	2	1	4	2	4	6	1	3	5	6	5	2	0	1	19	5	3	1	9	3	2	3	5
Candidatus Spechtbacteria	4	3	0	0	0	6	3	6	2	2	3	1	3	5	3	0	3	0	0	1	0	4	6	0	4	1	3	1	1	3	0	4	2	17	2	9	2	1	4	9
Candidatus Staskawiczbacteria	6	10	1	3	2	4	2	2	1	2	1	2	2	7	12	0	2	0	3	4	5	5	6	3	6	5	9	1	1	1	5	10	3	4	18	2	3	6	4	28
Candidatus Sungbacteria	6	7	4	9	2	14	13	5	6	3	1	9	11	10	8	4	6	6	9	9	6	10	9	3	3	6	5	4	12	4	16	13	5	8	5	19	4	5	4	17
Candidatus Tagabacteria	0	5	1	0	1	0	1	0	2	4	0	0	0	1	0	1	2	0	0	0	8	1	1	0	6	5	10	0	1	7	1	2	1	1	3	0	0	23	5	0
Candidatus Taylorbacteria	12	11	7	5	2	1	3	1	4	5	4	10	0	7	10	1	16	6	3	7	7	6	11	5	17	14	8	3	4	8	4	11	7	4	14	11	10	10	24	18
Candidatus Terrybacteria	3	0	1	2	3	0	1	3	0	0	3	3	1	2	3	0	3	2	1	1	4	0	2	0	0	0	2	1	0	4	0	12	2	2	2	3	1	2	1	4
Candidatus Veblenbacteria	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus Vogelbacteria	2	5	5	0	2	2	2	1	2	0	1	0	2	4	4	2	0	3	4	0	0	2	2	1	2	2	0	0	2	3	1	4	2	3	0	8	0	2	1	8
Candidatus Wildermuthbacteria	2	4	4	7	1	4	6	3	1	4	4	3	7	7	5	1	2	2	1	4	4	2	8	3	6	6	12	8	3	6	3	20	4	6	6	4	2	5	5	12
Candidatus Yonathbacteria	1	1	0	0	0	0	0	0	0	1	1	0	6	4	0	0	1	5	1	0	0	2	0	2	1	0	3	0	6	1	0	5	0	1	0	0	0	2	3	7
Candidatus Zambryskibacteria	12	10	13	0	3	3	11	7	8	15	8	4	7	3	11	5	12	2	0	9	18	6	11	8	8	45	5	6	3	6	1	21	70	4	62	10	2	3	97	15
Euryarchaeota	1967	944	527	760	449	1327	1548	1523	707	1652	852	1504	7557	1885	1770	450	870	7036	527	1704	1627	1547	1803	569	691	1547	1769	848	7658	1524	1004	3850	1166	2598	2507	48731	1778	1573	1449	4786
Crenarchaeota	60	82	23	19	3	33	38	25	31	47	24	46	20	74	62	8	92	13	14	50	49	36	60	20	48	41	89	17	20	65	19	118	24	63	59	38	43	49	119	153
Candidatus Korarchaeota	1	0	0	0	2	1	0	0	1	2	0	3	2	3	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	3
Thaumarchaeota	112	34	21	19	28	39	37	41	25	49	31	66	32	42	82	23	29	23	34	62	42	62	81	15	29	51	36	22	29	25	59	128	29	113	87	136	61	38	39	126
Candidatus Bathyarchaeota	35	29	13	11	16	25	30	31	27	87	21	89	12	71	46	23	25	20	15	93	69	64	24	24	10	74	59	22	17	51	39	113	39	50	99	24	43	63	41	95
Candidatus Verstraetearchaeota	1	0	1	2	0	2	4	3	0	7	2	2	1	13	4	1	1	0	0	2	3	2	1	1	0	8	2	3	0	6	1	9	5	11	9	2	1	4	3	6
Candidatus Geothermarchaeota	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	3	0	0	1	0	0	0	3	0	0	0	0	0	1	4	1
Nanoarchaeota	0	0	0	4	0	0	0	0	0	1	11	0	0	2	1	0	0	0	0	0	0	1	0	0	0	2	0	6	0	1	0	27	1	1	0	0	0	0	0	1
Candidatus Aenigmarchaeota	19	4	0	4	0	1	2	2	1	0	1	0	1	1	19	0	1	0	1	2	1	0	13	0	1	0	2	2	2	2	3	8	2	2	0	1	1	2	1	13
Candidatus Diapherotrites	1	0	0	2	3	1	0	0	0	0	0	1	2	3	1	1	0	0	2	2	2	4	2	0	0	1	4	2	0	0	3	7	0	1	0	1	1	2	0	2
Candidatus Parvarchaeota	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1
Candidatus Woesearchaeota	14	7	7	2	2	1	5	6	9	8	4	58	9	9	7	0	6	1	1	75	7	79	17	13	4	7	12	0	4	6	0	16	11	17	18	4	45	6	10	32
Candidatus Micrarchaeota	15	2	5	4	2	2	3	7	7	10	1	1	2	5	12	1	1	1	3	2	6	0	22	2	1	2	12	3	2	11	1	10	3	9	4	2	1	8	10	24
Candidatus Altiarchaeota	18	2	5	6	2	5	6	2	0	2	5	4	2	8	19	3	2	0	2	20	5	7	19	5	4	5	11	2	1	3	8	11	9	4	4	6	8	14	9	44
Candidatus Huberarchaea	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Lokiarchaeota	16	5	4	6	6	13	7	12	4	7	2	4	1	3	10	12	8	3	15	7	10	4	13	5	5	10	15	1	4	9	36	68	7	49	17	12	4	15	14	50
Candidatus Thorarchaeota	0	1	2	0	0	0	1	2	1	0	0	4	0	1	1	1	1	0	0	4	1	8	1	2	0	2	0	2	1	2	0	2	5	0	0	3	4	0	0	1
Candidatus Heimdallarchaeota	1	3	0	2	0	0	1	0	4	6	3	2	1	2	2	0	1	2	1	0	2	0	3	1	0	4	1	2	0	2	0	6	1	0	4	1	4	3	0	9
Candidatus Helarchaeota	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	1	0	5
