sample	tax.level	method	value
D02-ZF-R2-B_S44_L002	kingdom	simpson	0.036
D01-ZR-R1-A_S8_L001	kingdom	simpson	0.318
D04-OR-R2-B_S55_L001	kingdom	simpson	0.507
D09-OR-R2-B_S54_L001	kingdom	simpson	0.53
D08-ZR-R2-B_S56_L002	kingdom	simpson	0.082
D04-ZF-R2-B_S57_L002	kingdom	simpson	0.383
D08-ZH-R1-B_S33_L001	kingdom	simpson	0.044
D02-ZR-R1-A_S96_L002	kingdom	simpson	0.08
D09-ZH-R3-B_S37_L004	kingdom	simpson	0.167
D04-ZR-R2-B_S62_L002	kingdom	simpson	0.319
D05-ZR-R1-A_S29_L001	kingdom	simpson	0.011
PCO-B3-R1-A_S65_L002	kingdom	simpson	0.018
D10-ZR-R1-A_S9_L001	kingdom	simpson	0.005
D06-ZF-R2-A_S24_L002	kingdom	simpson	0.008
D05-OF-R3-A_S22_L004	kingdom	simpson	0.013
D08-ZF-R1-B_S36_L001	kingdom	simpson	0.071
D02-OR-R2-A_S30_L001	kingdom	simpson	0.497
D10-ZF-R3-B_S39_L004	kingdom	simpson	0.002
D06-OR-R2-B_S36_L001	kingdom	simpson	0.097
D04-OF-R1-B_S123_L002	kingdom	simpson	0.523
D09-OF-R2-B_S45_L001	kingdom	simpson	0.488
D03-ZH-R2-B_S38_L002	kingdom	simpson	0.011
D02-OF-R3-A_S16_L004	kingdom	simpson	0.088
D10-ZH-R3-A_S17_L004	kingdom	simpson	0.005
D08-OR-R2-A_S8_L001	kingdom	simpson	0.192
D01-ZR-R3-A_S21_L003	kingdom	simpson	0.03
D05-ZR-R3-A_S6_L004	kingdom	simpson	0.01
D09-ZR-R3-A_S19_L004	kingdom	simpson	0.445
D04-OR-R3-A_S18_L003	kingdom	simpson	0.503
D04-ZH-R3-A_S26_L003	kingdom	simpson	0.23
D07-OF-R3-A_S29_L003	kingdom	simpson	0.027
NCO-B4-R1-A_S81_L002	kingdom	simpson	0.143
D05-ZF-R2-B_S58_L002	kingdom	simpson	0.012
D03-ZF-R2-B_S53_L001	kingdom	simpson	0.006
D07-ZF-R2-B_S61_L001	kingdom	simpson	0.004
D03-NF-R2-B_S64_L001	kingdom	simpson	0.016
D06-NF-R2-B_S50_L001	kingdom	simpson	0.036
D03-ZF-R3-B_S56_L003	kingdom	simpson	0.196
D10-NF-R2-B_S49_L002	kingdom	simpson	0.108
D08-OF-R1-B_S107_L002	kingdom	simpson	0.426
D09-OR-R1-A_S32_L001	kingdom	simpson	0.442
D02-ZF-R2-A_S13_L002	kingdom	simpson	0.035
D04-ZH-R2-A_S9_L001	kingdom	simpson	0.194
D02-NF-R2-A_S26_L001	kingdom	simpson	0.059
D03-OF-R3-A_S2_L003	kingdom	simpson	0.01
D01-ZF-R3-B_S39_L003	kingdom	simpson	0.111
D06-OR-R1-B_S111_L002	kingdom	simpson	0.026
D01-NF-R1-A_S89_L002	kingdom	simpson	0.481
D05-OF-R1-A_S71_L002	kingdom	simpson	0.008
D03-OR-R3-A_S27_L003	kingdom	simpson	0.052
D06-OR-R2-A_S4_L001	kingdom	simpson	0.06
D01-ZH-R1-A_S95_L002	kingdom	simpson	0.092
D04-ZF-R2-A_S26_L002	kingdom	simpson	0.337
D03-OR-R3-B_S59_L003	kingdom	simpson	0.058
D10-ZF-R3-A_S10_L004	kingdom	simpson	0.002
D01-NF-R1-B_S121_L002	kingdom	simpson	0.481
D02-ZH-R3-A_S23_L004	kingdom	simpson	0.033
D05-OF-R2-A_S25_L001	kingdom	simpson	0.014
D09-OF-R3-A_S7_L004	kingdom	simpson	0.497
D05-ZH-R1-A_S78_L002	kingdom	simpson	0.007
D09-OF-R2-A_S13_L001	kingdom	simpson	0.487
D03-NF-R1-A_S20_L001	kingdom	simpson	0.012
D02-NF-R1-B_S126_L002	kingdom	simpson	0.07
D07-ZR-R1-A_S10_L001	kingdom	simpson	0.003
NCO-B2-R2-A_S10_L002	kingdom	simpson	0.29
D01-OR-R2-B_S42_L002	kingdom	simpson	0.157
D02-OR-R1-B_S105_L002	kingdom	simpson	0.492
D07-ZF-R3-B_S56_L004	kingdom	simpson	0.005
D05-ZH-R2-A_S16_L002	kingdom	simpson	0.062
D06-NF-R1-B_S37_L001	kingdom	simpson	0.006
D09-ZF-R3-A_S11_L004	kingdom	simpson	0.475
D08-ZF-R3-B_S40_L003	kingdom	simpson	0.11
NCO-B4-R3-B_S55_L003	kingdom	simpson	0.416
D06-ZH-R2-A_S12_L002	kingdom	simpson	0.009
D02-ZF-R1-B_S55_L001	kingdom	simpson	0.032
D08-ZR-R1-A_S80_L002	kingdom	simpson	0.107
D04-ZH-R2-B_S41_L001	kingdom	simpson	0.185
D04-ZR-R1-A_S70_L002	kingdom	simpson	0.457
D02-NF-R2-B_S58_L001	kingdom	simpson	0.056
D07-ZH-R3-B_S49_L004	kingdom	simpson	0.015
D06-ZR-R3-B_S52_L003	kingdom	simpson	0.014
D07-NF-R1-A_S14_L001	kingdom	simpson	0.018
D02-OR-R1-A_S73_L002	kingdom	simpson	0.466
D07-ZH-R2-B_S51_L002	kingdom	simpson	0.028
D09-ZH-R1-A_S30_L001	kingdom	simpson	0.452
D06-ZF-R3-A_S3_L004	kingdom	simpson	0.003
D05-ZH-R2-B_S47_L002	kingdom	simpson	0.095
D05-NF-R3-B_S36_L003	kingdom	simpson	0
D07-ZF-R3-A_S27_L004	kingdom	simpson	0.005
NCO-B4-R3-A_S23_L003	kingdom	simpson	0.414
D05-ZH-R3-A_S26_L004	kingdom	simpson	0.022
D08-ZR-R3-B_S63_L003	kingdom	simpson	0.305
D07-NF-R2-A_S2_L002	kingdom	simpson	0.017
NCO-B2-R3-A_S28_L003	kingdom	simpson	0.419
D10-ZR-R2-B_S51_L001	kingdom	simpson	0.004
D01-NF-R3-B_S44_L003	kingdom	simpson	0.403
NCO-B3-R1-B_S114_L002	kingdom	simpson	0.332
D07-ZF-R1-A_S85_L002	kingdom	simpson	0.004
D02-ZR-R2-A_S9_L002	kingdom	simpson	0.098
D10-ZR-R2-A_S19_L001	kingdom	simpson	0.003
PCO-B1-R1-A_S7_L001	kingdom	simpson	0.036
D10-ZH-R2-B_S37_L002	kingdom	simpson	0.015
D06-OR-R3-A_S1_L004	kingdom	simpson	0.057
D09-OR-R2-A_S22_L001	kingdom	simpson	0.474
NCO-B2-R1-A_S67_L002	kingdom	simpson	0.121
D04-OR-R2-A_S23_L001	kingdom	simpson	0.489
D07-OR-R2-B_S45_L002	kingdom	simpson	0.155
D09-NF-R2-B_S46_L002	kingdom	simpson	0.483
D06-ZF-R2-B_S55_L002	kingdom	simpson	0.007
D10-OF-R3-A_S32_L003	kingdom	simpson	0.005
D03-OR-R1-B_S45_L001	kingdom	simpson	0.028
D02-ZR-R2-B_S40_L002	kingdom	simpson	0.097
NCO-B1-R2-A_S3_L001	kingdom	simpson	0.341
D04-ZF-R3-A_S3_L003	kingdom	simpson	0.379
D02-OF-R2-A_S19_L002	kingdom	simpson	0.052
D08-OR-R3-B_S51_L003	kingdom	simpson	0.266
D03-OR-R2-B_S52_L001	kingdom	simpson	0.097
D07-ZR-R3-B_S38_L004	kingdom	simpson	0.006
D07-OF-R2-A_S28_L002	kingdom	simpson	0.012
D01-ZR-R1-B_S40_L001	kingdom	simpson	0.308
D01-OF-R1-B_S47_L001	kingdom	simpson	0.379
D03-ZR-R2-A_S5_L001	kingdom	simpson	0.006
D06-ZF-R1-B_S53_L001	kingdom	simpson	0.005
D08-NF-R1-A_S6_L001	kingdom	simpson	0.505
D07-OF-R1-B_S98_L002	kingdom	simpson	0.01
D05-OF-R1-B_S103_L002	kingdom	simpson	0.008
D03-OR-R1-A_S13_L001	kingdom	simpson	0.057
D03-OF-R1-A_S16_L001	kingdom	simpson	0.03
D09-ZR-R2-A_S5_L002	kingdom	simpson	0.409
D01-ZF-R2-A_S17_L002	kingdom	simpson	0.1
D06-NF-R2-A_S18_L001	kingdom	simpson	0.034
D06-ZR-R3-A_S20_L003	kingdom	simpson	0.014
NCO-B3-R2-A_S12_L001	kingdom	simpson	0.328
D04-ZR-R3-A_S16_L003	kingdom	simpson	0.537
D01-NF-R3-A_S12_L003	kingdom	simpson	0.387
D07-ZH-R2-A_S20_L002	kingdom	simpson	0.02
D10-ZH-R1-B_S51_L001	kingdom	simpson	0.015
D01-NF-R2-B_S42_L001	kingdom	simpson	0.504
D09-OF-R1-B_S106_L002	kingdom	simpson	0.501
D03-ZR-R3-B_S38_L003	kingdom	simpson	0.005
D04-OF-R2-A_S27_L001	kingdom	simpson	0.358
D01-OR-R3-A_S12_L004	kingdom	simpson	0.134
D06-OF-R2-B_S53_L002	kingdom	simpson	0.006
D08-ZF-R2-A_S6_L001	kingdom	simpson	0.05
D10-OF-R1-B_S119_L002	kingdom	simpson	0.154
D05-ZF-R3-A_S24_L004	kingdom	simpson	0.008
D09-NF-R1-B_S60_L001	kingdom	simpson	0.493
NCO-B4-R2-B_S46_L001	kingdom	simpson	0.404
D10-NF-R3-A_S15_L003	kingdom	simpson	0.114
NCO-B3-R1-A_S82_L002	kingdom	simpson	0.326
D03-OF-R2-B_S35_L002	kingdom	simpson	0.015
D04-ZH-R1-B_S59_L001	kingdom	simpson	0.208
D08-OF-R2-A_S1_L001	kingdom	simpson	0.212
D09-OF-R3-B_S36_L004	kingdom	simpson	0.5
D02-ZH-R2-A_S29_L002	kingdom	simpson	0.082
D01-ZR-R3-B_S53_L003	kingdom	simpson	0.031
D07-OR-R3-A_S17_L003	kingdom	simpson	0.095
D08-NF-R3-B_S50_L004	kingdom	simpson	0.473
D09-OR-R3-B_S43_L004	kingdom	simpson	0.597
D01-NF-R2-A_S10_L001	kingdom	simpson	0.5
D02-OF-R1-A_S88_L002	kingdom	simpson	0.021
D02-ZR-R1-B_S128_L002	kingdom	simpson	0.071
D05-ZR-R2-A_S7_L001	kingdom	simpson	0.008
D01-OF-R2-A_S23_L002	kingdom	simpson	0.349
D03-ZR-R1-B_S125_L002	kingdom	simpson	0.004
D05-ZF-R1-A_S3_L001	kingdom	simpson	0.014
D03-ZF-R1-A_S69_L002	kingdom	simpson	0.007
D08-OR-R1-B_S54_L001	kingdom	simpson	0.203
D09-ZH-R3-A_S8_L004	kingdom	simpson	0.109
D09-ZF-R1-A_S83_L002	kingdom	simpson	0.447
D03-OR-R2-A_S20_L001	kingdom	simpson	0.063
D08-ZF-R3-A_S8_L003	kingdom	simpson	0.136
D01-ZH-R2-B_S34_L001	kingdom	simpson	0.07
D04-NF-R1-A_S17_L001	kingdom	simpson	0.284
D09-ZF-R2-A_S24_L001	kingdom	simpson	0.489
D03-ZH-R2-A_S7_L002	kingdom	simpson	0.009
D02-OF-R1-B_S120_L002	kingdom	simpson	0.02
D04-OF-R3-B_S58_L004	kingdom	simpson	0.269
D10-ZH-R3-B_S46_L004	kingdom	simpson	0.006
D06-OF-R2-A_S22_L002	kingdom	simpson	0.005
D10-NF-R1-A_S92_L002	kingdom	simpson	0.015
PCO-B4-R1-B_S57_L001	kingdom	simpson	0.041
D02-OR-R2-B_S62_L001	kingdom	simpson	0.514
D09-NF-R1-A_S28_L001	kingdom	simpson	0.477
D08-ZF-R2-B_S38_L001	kingdom	simpson	0.053
D08-NF-R1-B_S38_L001	kingdom	simpson	0.494
D08-ZH-R2-B_S32_L002	kingdom	simpson	0.064
D09-ZF-R2-B_S56_L001	kingdom	simpson	0.474
D04-ZF-R3-B_S35_L003	kingdom	simpson	0.368
D05-ZF-R1-B_S35_L001	kingdom	simpson	0.008
D09-ZF-R1-B_S115_L002	kingdom	simpson	0.453
PCO-B1-R2-B_S63_L001	kingdom	simpson	0.038
D07-OR-R2-A_S14_L002	kingdom	simpson	0.074
NCO-B4-R1-B_S113_L002	kingdom	simpson	0.163
D04-ZR-R3-B_S48_L003	kingdom	simpson	0.534
D05-NF-R2-B_S34_L002	kingdom	simpson	0.055
D08-NF-R2-B_S49_L001	kingdom	simpson	0.266
D05-NF-R1-A_S77_L002	kingdom	simpson	0.018
D07-OF-R1-A_S66_L002	kingdom	simpson	0.006
PCO-B1-R1-B_S39_L001	kingdom	simpson	0.032
D06-NF-R3-B_S44_L004	kingdom	simpson	0.031
D08-NF-R3-A_S21_L004	kingdom	simpson	0.473
D09-NF-R3-B_S42_L003	kingdom	simpson	0.221
D04-ZR-R1-B_S102_L002	kingdom	simpson	0.455
D03-ZH-R3-A_S9_L003	kingdom	simpson	0.019
D04-ZF-R1-A_S24_L001	kingdom	simpson	0.358
D09-OF-R1-A_S74_L002	kingdom	simpson	0.501
D04-NF-R3-A_S30_L003	kingdom	simpson	0.375
D05-ZR-R3-B_S35_L004	kingdom	simpson	0.01
D10-ZR-R1-B_S41_L001	kingdom	simpson	0.004
D08-ZF-R1-A_S4_L001	kingdom	simpson	0.061
D05-NF-R2-A_S3_L002	kingdom	simpson	0.02
D08-OR-R1-A_S22_L001	kingdom	simpson	0.19
D04-ZR-R2-A_S31_L002	kingdom	simpson	0.313
D06-OF-R3-A_S13_L003	kingdom	simpson	0.011
D10-NF-R2-A_S18_L002	kingdom	simpson	0.138
D04-OF-R2-B_S59_L001	kingdom	simpson	0.33
D08-OF-R3-A_S4_L004	kingdom	simpson	0.416
D04-NF-R2-B_S39_L002	kingdom	simpson	0.233
D07-NF-R1-B_S46_L001	kingdom	simpson	0.016
NCO-B1-R2-B_S35_L001	kingdom	simpson	0.342
NCO-B3-R3-A_S5_L004	kingdom	simpson	0.508
D07-ZH-R1-A_S12_L001	kingdom	simpson	0.009
D05-ZH-R3-B_S55_L004	kingdom	simpson	0.02
D07-OR-R1-A_S26_L001	kingdom	simpson	0.076
D06-NF-R3-A_S15_L004	kingdom	simpson	0.028
D01-ZR-R2-A_S15_L001	kingdom	simpson	0.104
D06-ZH-R3-A_S5_L003	kingdom	simpson	0.02
D08-ZH-R3-B_S33_L003	kingdom	simpson	0.043
D09-NF-R2-A_S15_L002	kingdom	simpson	0.478
D06-OR-R1-A_S79_L002	kingdom	simpson	0.029
D02-ZH-R3-B_S52_L004	kingdom	simpson	0.227
D05-NF-R1-B_S109_L002	kingdom	simpson	0.012
D04-OR-R3-B_S50_L003	kingdom	simpson	0.494
D09-NF-R3-A_S10_L003	kingdom	simpson	0.237
D03-ZF-R3-A_S24_L003	kingdom	simpson	0.006
D06-NF-R1-A_S5_L001	kingdom	simpson	0.008
D02-OF-R2-B_S50_L002	kingdom	simpson	0.055
D03-ZR-R2-B_S37_L001	kingdom	simpson	0.007
D06-OF-R1-A_S84_L002	kingdom	simpson	0.117
D10-OF-R2-A_S16_L001	kingdom	simpson	0.003
D01-OR-R1-A_S11_L001	kingdom	simpson	0.246
D01-ZH-R2-A_S2_L001	kingdom	simpson	0.07
D02-NF-R1-A_S94_L002	kingdom	simpson	0.068
D05-ZH-R1-B_S110_L002	kingdom	simpson	0.031
D08-ZH-R3-A_S1_L003	kingdom	simpson	0.046
D06-ZR-R2-A_S28_L001	kingdom	simpson	0.01
D06-ZF-R3-B_S32_L004	kingdom	simpson	0.003
D09-ZF-R3-B_S40_L004	kingdom	simpson	0.489
D10-NF-R3-B_S47_L003	kingdom	simpson	0.091
D01-ZH-R1-B_S127_L002	kingdom	simpson	0.083
D06-ZR-R1-A_S31_L001	kingdom	simpson	0.009
D07-ZR-R2-A_S30_L002	kingdom	simpson	0.007
D01-OF-R3-B_S47_L004	kingdom	simpson	0.363
D03-ZH-R1-A_S68_L002	kingdom	simpson	0.008
D08-NF-R2-A_S17_L001	kingdom	simpson	0.375
D02-ZR-R3-A_S25_L004	kingdom	simpson	0.049
D07-OR-R1-B_S58_L001	kingdom	simpson	0.079
NCO-B4-R2-A_S14_L001	kingdom	simpson	0.358
D08-OF-R3-B_S33_L004	kingdom	simpson	0.427
D04-ZH-R1-A_S27_L001	kingdom	simpson	0.196
D07-ZR-R1-B_S42_L001	kingdom	simpson	0.004
NCO-B2-R1-B_S99_L002	kingdom	simpson	0.188
D07-ZF-R2-A_S29_L001	kingdom	simpson	0.004
D08-ZH-R1-A_S1_L001	kingdom	simpson	0.019
D07-OF-R2-B_S59_L002	kingdom	simpson	0.011
D02-ZH-R2-B_S60_L002	kingdom	simpson	0.076
D01-OR-R3-B_S41_L004	kingdom	simpson	0.152
NCO-B3-R2-B_S44_L001	kingdom	simpson	0.368
D06-OF-R1-B_S116_L002	kingdom	simpson	0.131
D01-ZF-R2-B_S48_L002	kingdom	simpson	0.099
D01-OR-R1-B_S43_L001	kingdom	simpson	0.231
D05-OF-R2-B_S57_L001	kingdom	simpson	0.015
NCO-B1-R3-A_S2_L004	kingdom	simpson	0.476
D05-OF-R3-B_S51_L004	kingdom	simpson	0.015
D07-ZF-R1-B_S117_L002	kingdom	simpson	0.004
D03-NF-R1-B_S52_L001	kingdom	simpson	0.011
D07-ZR-R2-B_S61_L002	kingdom	simpson	0.007
D08-ZR-R3-A_S31_L003	kingdom	simpson	0.326
D01-OF-R2-B_S54_L002	kingdom	simpson	0.342
D03-ZF-R1-B_S101_L002	kingdom	simpson	0.008
D04-ZF-R1-B_S56_L001	kingdom	simpson	0.374
D06-OF-R3-B_S45_L003	kingdom	simpson	0.013
NCO-B1-R1-A_S90_L002	kingdom	simpson	0.191
D01-ZF-R3-A_S7_L003	kingdom	simpson	0.109
D10-ZF-R1-A_S86_L002	kingdom	simpson	0.002
D06-ZH-R1-B_S104_L002	kingdom	simpson	0.006
D05-ZF-R2-A_S27_L002	phylum	shannon	1.046
D07-NF-R3-B_S42_L004	phylum	shannon	0.956
PCO-B2-R1-B_S50_L001	phylum	shannon	0.827
D09-ZR-R3-B_S48_L004	phylum	shannon	1.157
D06-ZH-R3-B_S37_L003	phylum	shannon	0.58
D05-ZR-R1-B_S61_L001	phylum	shannon	1.085
D02-OF-R3-B_S45_L004	phylum	shannon	0.762
D07-NF-R3-A_S13_L004	phylum	shannon	0.952
NCO-B1-R1-B_S122_L002	phylum	shannon	1.286
D06-OR-R3-B_S30_L004	phylum	shannon	0.87
D05-ZR-R2-B_S39_L001	phylum	shannon	1.071
D10-ZF-R2-B_S43_L001	phylum	shannon	0.979
D06-ZR-R1-B_S63_L001	phylum	shannon	0.845
D09-ZR-R2-B_S36_L002	phylum	shannon	1.201
D01-ZH-R3-A_S22_L003	phylum	shannon	0.846
D10-ZH-R1-A_S19_L001	phylum	shannon	0.318
D08-OF-R2-B_S33_L001	phylum	shannon	0.8
D04-NF-R3-B_S62_L003	phylum	shannon	0.704
D07-ZH-R3-A_S20_L004	phylum	shannon	1.089
D07-ZH-R1-B_S44_L001	phylum	shannon	1.168
D10-OF-R3-B_S64_L003	phylum	shannon	0.764
D03-ZH-R1-B_S100_L002	phylum	shannon	0.555
D02-ZF-R3-A_S11_L003	phylum	shannon	0.804
D02-ZH-R1-B_S108_L002	phylum	shannon	0.653
D03-ZR-R3-A_S6_L003	phylum	shannon	0.936
D02-ZR-R3-B_S54_L004	phylum	shannon	0.801
D01-ZF-R1-B_S34_L001	phylum	shannon	0.799
D09-ZH-R2-A_S21_L002	phylum	shannon	1.229
D06-ZH-R1-A_S72_L002	phylum	shannon	0.46
D09-ZH-R1-B_S62_L001	phylum	shannon	0.996
D06-ZR-R2-B_S60_L001	phylum	shannon	0.878
D03-OF-R1-B_S48_L001	phylum	shannon	0.94
D01-OR-R2-A_S11_L002	phylum	shannon	1.347
D10-OF-R2-B_S48_L001	phylum	shannon	0.844
D02-ZH-R1-A_S76_L002	phylum	shannon	0.683
D01-OF-R1-A_S15_L001	phylum	shannon	0.99
D03-NF-R3-B_S46_L003	phylum	shannon	1.021
D08-OR-R3-A_S19_L003	phylum	shannon	1.233
NCO-B2-R2-B_S41_L002	phylum	shannon	1.583
D03-OF-R3-B_S34_L003	phylum	shannon	0.947
NCO-B1-R3-B_S31_L004	phylum	shannon	1.602
D07-ZR-R3-A_S9_L004	phylum	shannon	1.081
D03-OF-R2-A_S4_L002	phylum	shannon	1.017
D02-ZF-R3-B_S43_L003	phylum	shannon	0.876
D09-ZH-R2-B_S52_L002	phylum	shannon	1.261
D04-OF-R1-A_S91_L002	phylum	shannon	1.099
D03-NF-R3-A_S14_L003	phylum	shannon	0.953
D10-ZF-R1-B_S118_L002	phylum	shannon	1.037
D10-OF-R1-A_S87_L002	phylum	shannon	1.563
D05-NF-R3-A_S4_L003	phylum	shannon	1.229
D03-ZR-R1-A_S93_L002	phylum	shannon	0.79
D08-ZR-R2-A_S25_L002	phylum	shannon	0.832
D09-OR-R3-A_S14_L004	phylum	shannon	1.247
D10-ZR-R3-A_S28_L004	phylum	shannon	0.979
D01-ZH-R3-B_S54_L003	phylum	shannon	0.859
NCO-B3-R3-B_S34_L004	phylum	shannon	1.687
D03-ZH-R3-B_S41_L003	phylum	shannon	0.499
D02-ZF-R1-A_S23_L001	phylum	shannon	0.789
D02-NF-R3-A_S25_L003	phylum	shannon	0.663
D04-NF-R1-B_S49_L001	phylum	shannon	0.691
D04-NF-R2-A_S8_L002	phylum	shannon	0.661
D09-OR-R1-B_S64_L001	phylum	shannon	1.392
D03-ZF-R2-A_S21_L001	phylum	shannon	0.961
PCO-B3-R1-B_S97_L002	phylum	shannon	0.828
PCO-B4-R1-A_S25_L001	phylum	shannon	0.828
D05-ZF-R3-B_S53_L004	phylum	shannon	1.067
D07-OF-R3-B_S61_L003	phylum	shannon	1.201
D08-OF-R1-A_S75_L002	phylum	shannon	0.82
D08-ZR-R1-B_S112_L002	phylum	shannon	0.916
D06-ZF-R1-A_S21_L001	phylum	shannon	0.791
D04-ZH-R3-B_S58_L003	phylum	shannon	1.034
D06-ZH-R2-B_S43_L002	phylum	shannon	0.547
PCO-B2-R1-A_S18_L001	phylum	shannon	0.827
D07-OR-R3-B_S49_L003	phylum	shannon	1.31
PCO-B1-R2-A_S31_L001	phylum	shannon	0.796
D01-OF-R3-A_S18_L004	phylum	shannon	0.945
D01-ZR-R2-B_S47_L001	phylum	shannon	0.649
D02-NF-R3-B_S57_L003	phylum	shannon	0.671
D07-NF-R2-B_S33_L002	phylum	shannon	1.023
D04-OF-R3-A_S29_L004	phylum	shannon	0.891
D03-NF-R2-A_S32_L001	phylum	shannon	0.981
D08-ZH-R2-A_S1_L002	phylum	shannon	0.963
D10-ZH-R2-A_S6_L002	phylum	shannon	0.343
D10-ZF-R2-A_S11_L001	phylum	shannon	0.983
D08-OR-R2-B_S40_L001	phylum	shannon	1.336
D02-ZF-R2-B_S44_L002	phylum	shannon	0.67
D01-ZR-R1-A_S8_L001	phylum	shannon	0.86
D04-OR-R2-B_S55_L001	phylum	shannon	1.215
D09-OR-R2-B_S54_L001	phylum	shannon	1.782
D08-ZR-R2-B_S56_L002	phylum	shannon	0.82
D04-ZF-R2-B_S57_L002	phylum	shannon	1.352
D08-ZH-R1-B_S33_L001	phylum	shannon	0.776
D02-ZR-R1-A_S96_L002	phylum	shannon	0.809
D09-ZH-R3-B_S37_L004	phylum	shannon	1.229
D04-ZR-R2-B_S62_L002	phylum	shannon	1.334
D05-ZR-R1-A_S29_L001	phylum	shannon	1.1
PCO-B3-R1-A_S65_L002	phylum	shannon	0.768
D10-ZR-R1-A_S9_L001	phylum	shannon	0.896
D06-ZF-R2-A_S24_L002	phylum	shannon	0.725
D05-OF-R3-A_S22_L004	phylum	shannon	1.231
D08-ZF-R1-B_S36_L001	phylum	shannon	0.843
D02-OR-R2-A_S30_L001	phylum	shannon	1.467
D10-ZF-R3-B_S39_L004	phylum	shannon	0.942
D06-OR-R2-B_S36_L001	phylum	shannon	1.263
D04-OF-R1-B_S123_L002	phylum	shannon	1.085
D09-OF-R2-B_S45_L001	phylum	shannon	1.207
D03-ZH-R2-B_S38_L002	phylum	shannon	0.557
D02-OF-R3-A_S16_L004	phylum	shannon	0.76
D10-ZH-R3-A_S17_L004	phylum	shannon	0.212
D08-OR-R2-A_S8_L001	phylum	shannon	1.19
D01-ZR-R3-A_S21_L003	phylum	shannon	0.748
D05-ZR-R3-A_S6_L004	phylum	shannon	1.116
D09-ZR-R3-A_S19_L004	phylum	shannon	1.15
D04-OR-R3-A_S18_L003	phylum	shannon	1.068
D04-ZH-R3-A_S26_L003	phylum	shannon	1.01
D07-OF-R3-A_S29_L003	phylum	shannon	1.261
NCO-B4-R1-A_S81_L002	phylum	shannon	1.376
D05-ZF-R2-B_S58_L002	phylum	shannon	1.043
D03-ZF-R2-B_S53_L001	phylum	shannon	0.946
D07-ZF-R2-B_S61_L001	phylum	shannon	1.091
D03-NF-R2-B_S64_L001	phylum	shannon	0.968
D06-NF-R2-B_S50_L001	phylum	shannon	0.702
D03-ZF-R3-B_S56_L003	phylum	shannon	1.051
D10-NF-R2-B_S49_L002	phylum	shannon	1.043
D08-OF-R1-B_S107_L002	phylum	shannon	0.827
D09-OR-R1-A_S32_L001	phylum	shannon	1.304
D02-ZF-R2-A_S13_L002	phylum	shannon	0.674
D04-ZH-R2-A_S9_L001	phylum	shannon	1.102
D02-NF-R2-A_S26_L001	phylum	shannon	0.619
D03-OF-R3-A_S2_L003	phylum	shannon	0.969
D01-ZF-R3-B_S39_L003	phylum	shannon	0.651
D06-OR-R1-B_S111_L002	phylum	shannon	0.906
D01-NF-R1-A_S89_L002	phylum	shannon	1.001
D05-OF-R1-A_S71_L002	phylum	shannon	1.295
D03-OR-R3-A_S27_L003	phylum	shannon	1.319
D06-OR-R2-A_S4_L001	phylum	shannon	0.904
D01-ZH-R1-A_S95_L002	phylum	shannon	0.798
D04-ZF-R2-A_S26_L002	phylum	shannon	1.314
D03-OR-R3-B_S59_L003	phylum	shannon	1.343
D10-ZF-R3-A_S10_L004	phylum	shannon	0.934
D01-NF-R1-B_S121_L002	phylum	shannon	1.031
D02-ZH-R3-A_S23_L004	phylum	shannon	0.697
D05-OF-R2-A_S25_L001	phylum	shannon	1.319
D09-OF-R3-A_S7_L004	phylum	shannon	1.111
D05-ZH-R1-A_S78_L002	phylum	shannon	0.876
D09-OF-R2-A_S13_L001	phylum	shannon	1.19
D03-NF-R1-A_S20_L001	phylum	shannon	0.918
D02-NF-R1-B_S126_L002	phylum	shannon	0.648
D07-ZR-R1-A_S10_L001	phylum	shannon	0.991
NCO-B2-R2-A_S10_L002	phylum	shannon	1.68
D01-OR-R2-B_S42_L002	phylum	shannon	1.355
D02-OR-R1-B_S105_L002	phylum	shannon	0.904
D07-ZF-R3-B_S56_L004	phylum	shannon	1.101
D05-ZH-R2-A_S16_L002	phylum	shannon	1.198
D06-NF-R1-B_S37_L001	phylum	shannon	0.952
D09-ZF-R3-A_S11_L004	phylum	shannon	1.199
D08-ZF-R3-B_S40_L003	phylum	shannon	0.649
NCO-B4-R3-B_S55_L003	phylum	shannon	1.743
D06-ZH-R2-A_S12_L002	phylum	shannon	0.55
D02-ZF-R1-B_S55_L001	phylum	shannon	0.789
D08-ZR-R1-A_S80_L002	phylum	shannon	0.892
D04-ZH-R2-B_S41_L001	phylum	shannon	1.081
D04-ZR-R1-A_S70_L002	phylum	shannon	1.41
D02-NF-R2-B_S58_L001	phylum	shannon	0.614
D07-ZH-R3-B_S49_L004	phylum	shannon	1.086
D06-ZR-R3-B_S52_L003	phylum	shannon	0.831
D07-NF-R1-A_S14_L001	phylum	shannon	1
D02-OR-R1-A_S73_L002	phylum	shannon	0.915
D07-ZH-R2-B_S51_L002	phylum	shannon	1.212
D09-ZH-R1-A_S30_L001	phylum	shannon	1.079
D06-ZF-R3-A_S3_L004	phylum	shannon	0.724
D05-ZH-R2-B_S47_L002	phylum	shannon	1.162
D05-NF-R3-B_S36_L003	phylum	shannon	0.868
D07-ZF-R3-A_S27_L004	phylum	shannon	1.111
NCO-B4-R3-A_S23_L003	phylum	shannon	1.658
D05-ZH-R3-A_S26_L004	phylum	shannon	0.942
