metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Temperature	Subdoligranulum	Hot	-0.0552107434819674	0.0292691759022498	210	209	0.0607243886846497	0.156918106064954
Temperature	Terribacillus	Hot	-0.000168432018296599	8.99243557768779e-05	210	96	0.0625438949290141	0.161321706846424
Temperature	unclassified.Ignavibacteria	Hot	-8.17735599447127e-05	4.37491735005596e-05	210	40	0.0630866668768608	0.162422026323851
Temperature	Mycobacterium	Hot	-0.000226979283491383	0.000121774737742488	210	209	0.0638197380623349	0.163828899815793
Temperature	Fusobacterium	Room Temp	0.000140222203489624	7.52430799518127e-05	210	209	0.0638674895562283	0.163828899815793
Kit	unclassified.Hungateiclostridiaceae	Zymo	0.000655830110842075	0.000352636807201468	210	209	0.064406187766226	0.164908151093743
Temperature	Microbacterium	Room Temp	-0.000160382686338038	8.63280790211861e-05	210	198	0.0646857265053569	0.165019426376805
Temperature	Sharpea	Hot	-0.00023673277595004	0.000127398483978286	210	169	0.0646315544204781	0.165019426376805
Temperature	Microbacterium	Hot	-0.000160153261248513	8.63280790211861e-05	210	198	0.0650660615768261	0.165687348059022
Kit	Roseburia	Zymo	-0.185749589025304	0.100342547703647	210	209	0.0656442087335895	0.166855643290106
Temperature	Mycoplasma	Room Temp	0.00443240709259613	0.0023961192401901	210	164	0.0658362734628454	0.167040127588127
Temperature	unclassified.Desulfobulbaceae	Hot	-0.000105251354499422	5.70196921658674e-05	210	55	0.0664106036833009	0.168192072371838
Temperature	Colletotrichum	Room Temp	0.000210665052196308	0.000114256677751637	210	208	0.0667161023118084	0.168660236947393
Kit	Gigaspora	Zymo	-0.000250749032527541	0.000136258254418843	210	209	0.0672361956046442	0.169362525144671
Temperature	Selenomonadales..environmental.samples	Room Temp	9.03574129120351e-05	4.90895727633169e-05	210	62	0.0671749368190535	0.169362525144671
Temperature	Moineauvirus	Room Temp	-0.00025873999830651	0.000140734971335743	210	39	0.0674956672799311	0.169710328880115
Kit	Bifidobacterium	Zymo	0.296715166246151	0.161568394177257	210	209	0.0677954470722819	0.169853109331631
Temperature	unclassified.Bacteroidaceae	Room Temp	0.0676110425268212	0.0368095351345913	210	209	0.0677490303405066	0.169853109331631
Kit	unclassified.Desulfovibrionaceae	Zymo	0.000541486574501666	0.000295083576181222	210	180	0.0680094856527217	0.17008454551432
Kit	Mesorhizobium	Zymo	0.000100227183954275	5.47110456741356e-05	210	202	0.0684707889103069	0.170932433743945
Temperature	unclassified.Opitutae	Hot	0.0137889070693984	0.00753158860648153	210	38	0.0686396308564805	0.171048491866951
Temperature	Bilophila	Hot	-0.0195736914763686	0.010700194717807	210	170	0.0688688348976899	0.171314290368275
Kit	Saccharomyces	Zymo	-0.000223828666607143	0.000122920418791521	210	167	0.0701356124709984	0.174155570576298
Temperature	unclassified.Acidaminococcaceae	Hot	0.00016030757991026	8.80936057969266e-05	210	112	0.0703162605839795	0.174294560809226
Temperature	unclassified.Bacteroidaceae	Hot	0.0669396826788769	0.0368095351345913	210	209	0.0704999680153982	0.174440628823941
Temperature	Carnobacterium	Room Temp	0.00400287730799983	0.00220773341396846	210	209	0.07133591761473	0.175029079638201
Temperature	Sellimonas	Room Temp	-0.00584743751111748	0.00322539608733103	210	209	0.0713637878353179	0.175029079638201
Temperature	unclassified.Bacteria..miscellaneous.	Hot	-0.000288776389140887	0.000159109426864976	210	209	0.0710517612991436	0.175029079638201
Kit	Smittium	Zymo	-0.000103653332309216	5.71509272157719e-05	210	201	0.0712491149677631	0.175029079638201
Temperature	Aggregatibacter	Room Temp	-0.000108463222811656	5.97821187059562e-05	210	32	0.0711514813300244	0.175029079638201
Temperature	Clavaria	Room Temp	-5.34818052319448e-05	2.95234669927152e-05	210	41	0.0715862775765286	0.17526727854989
Temperature	Clavaria	Hot	-5.34434050165122e-05	2.95234669927152e-05	210	41	0.0717884708044552	0.175455038784315
Temperature	Smittium	Hot	0.000122413870815623	6.80232093893828e-05	210	201	0.0734556725844767	0.179216457719194
Temperature	unclassified.Anaerolineales	Room Temp	-0.000178977084331953	9.99735383984587e-05	210	123	0.0749502812122366	0.182544413126667
Temperature	Aminipila	Room Temp	-7.00667076816259e-05	3.92432714620303e-05	210	196	0.0757275471291854	0.184116714585393
Temperature	Curtobacterium	Hot	-9.68104447179386e-05	5.44389252129941e-05	210	72	0.0768918057509372	0.186622820208004
Temperature	Citrobacter	Room Temp	-7.17769401313036e-05	4.04107775483991e-05	210	53	0.0772462598781906	0.187158182512496
Kit	Pedobacter	Zymo	-0.000130216066651073	7.33857669720598e-05	210	209	0.0775406725620315	0.187546471006436
Kit	Anaerostipes	Zymo	-0.0679581960042958	0.0384644342050898	210	209	0.0788135833447955	0.190296009526812
Kit	Bertia	Zymo	8.68894228131529e-05	4.92386377837961e-05	210	185	0.0791706506134604	0.190828568202789
Temperature	Yersinia	Room Temp	8.52326003219467e-05	4.83358323220679e-05	210	67	0.0793931316173058	0.190959331449409
Temperature	Bacilliculturomica	Room Temp	9.19078328537141e-05	5.21397362423672e-05	210	57	0.0794980907750756	0.190959331449409
Temperature	Staphylococcus	Hot	-0.0097051029404807	0.00551003569949626	210	209	0.0797304485713775	0.191188965870988
Temperature	unclassified.Armatimonadetes	Room Temp	-0.000123642499019623	7.05050935782151e-05	210	142	0.0810426380551755	0.194002753426602
Kit	Akkermansia	Zymo	0.0549954676896903	0.0314563792059248	210	209	0.0819683157652497	0.195883257162084
Temperature	Oribacterium	Hot	-0.000233053677154176	0.000133455804857084	210	209	0.0823178117550217	0.196382765927509
Temperature	Megasphaera	Hot	-0.0455474756490932	0.0261097378389454	210	207	0.0826379511308579	0.196810657037375
Temperature	Trichoderma	Room Temp	0.000106990200781826	6.149393253179e-05	210	136	0.0834471491232174	0.198399854548058
Kit	Massilicoli	Zymo	0.000619274825121246	0.000357876340654865	210	209	0.0851220150031533	0.20203833102616
Kit	Hypoxylon	Zymo	-8.02341976844759e-05	4.64184348200173e-05	210	72	0.0854656929132552	0.202309716016363
Kit	Bosea	Zymo	3.67592943387817e-05	2.12707207922358e-05	210	45	0.0855257812343851	0.202309716016363
Temperature	Hemileia	Hot	8.05128741075505e-05	4.6620270186681e-05	210	205	0.0857364088346358	0.202465370862873
Temperature	Puccinia	Hot	0.000200387685869073	0.000116164420781148	210	80	0.0860894767585866	0.202763094440356
Temperature	Janthinobacterium	Room Temp	5.69031194971335e-05	3.30286741632252e-05	210	62	0.0864867029919095	0.202763094440356
Temperature	unclassified.Phycisphaerales	Hot	0.000103644899065256	6.01284520730007e-05	210	72	0.0863264092744014	0.202763094440356
Temperature	unclassified.Phycisphaerales	Room Temp	0.000103566962610946	6.01284520730007e-05	210	72	0.0865613199094342	0.202763094440356
Temperature	Acetobacter	Hot	9.85235742293717e-05	5.72052072404739e-05	210	27	0.0865876733768903	0.202763094440356
Kit	Micromonospora	Zymo	9.01845541519129e-05	5.24365488982736e-05	210	181	0.0870247844041803	0.203445900663953
Temperature	Lachnotalea	Room Temp	-0.00179554811759853	0.00104656669298267	210	209	0.0877972696871197	0.204909153627034
Kit	Pseudoclostridium	Zymo	9.69116934041548e-05	5.66153469241786e-05	210	128	0.0885152837405895	0.206240611115574
Kit	Anaerocolumna	Zymo	0.000120359685508097	7.05943277599377e-05	210	209	0.0897804301004698	0.208840334909246
Kit	unclassified.Eggerthellales	Zymo	-0.00431564937269571	0.00253992371729539	210	95	0.0908740652605157	0.211033128296015
Kit	Fusobacterium	Zymo	0.000106886993694772	6.32168317904703e-05	210	209	0.0924565749748664	0.214352059394466
Temperature	Nonomuraea	Room Temp	-8.18568818412177e-05	4.8589600279258e-05	210	53	0.0936380408424932	0.216373522475712
Temperature	Magnetospirillum	Hot	9.36236697965214e-05	5.55702099139738e-05	210	46	0.0936142246181364	0.216373522475712
Temperature	Rhodospirillum	Room Temp	0.000916355676087871	0.000546981243022304	210	22	0.0954626351165988	0.219862872970354
Kit	Zoogloea	Zymo	0.000126953272301309	7.57667502563695e-05	210	203	0.0954068803692587	0.219862872970354
Kit	Dysgonomonas	Zymo	-0.000220358936710273	0.000131664231776728	210	201	0.0957877924824928	0.220248904425206
Temperature	Johnsonella	Hot	-0.000159551427778912	9.55255078287436e-05	210	209	0.0964580646565186	0.221425902117919
Kit	Sporobacter	Zymo	0.000113560837376237	6.80745956268398e-05	210	188	0.0968681864334914	0.222002827268887
Temperature	Peptostreptococcus	Hot	-9.51641976375962e-05	5.7276255080192e-05	210	49	0.0982046438503176	0.22469736841693
Kit	Bacteroidales..environmental.samples	Zymo	-0.000975309697799142	0.000588735717085797	210	209	0.0991887190520298	0.226208530562378
Temperature	Cryobacterium	Room Temp	-5.01686365169238e-05	3.02781355401456e-05	210	24	0.0991261335535803	0.226208530562378
Temperature	Synechococcus	Room Temp	-8.52431071965365e-05	5.15326815387137e-05	210	67	0.0996882220090279	0.226977417538471
Temperature	Brachybacterium	Hot	-6.00919745015196e-05	3.63641593049046e-05	210	50	0.100024405554739	0.227372551163456
Temperature	Paludibacter	Room Temp	5.17526953166853e-05	3.13374259723733e-05	210	42	0.100236571812358	0.227484947067658
Temperature	Burkholderia	Room Temp	0.000138611799294012	8.41939427015431e-05	210	200	0.101288274977668	0.229499203271929
Kit	Terribacillus	Zymo	0.00012371668874486	7.55515706780468e-05	210	96	0.103119624697468	0.233270607325341
Kit	Bariatricus	Zymo	0.000136969829489527	8.3694270101266e-05	210	209	0.103321129959517	0.233348852477229
Temperature	Emergencia	Room Temp	-0.00264218272299368	0.00161587268412646	210	136	0.103615918954165	0.23363718499665
Temperature	unclassified.Rhizobiales..miscellaneous.	Hot	0.000192636345507269	0.000118140643152419	210	209	0.104579253698498	0.235429624268116
Temperature	Prevotellaceae..environmental.samples	Room Temp	0.0154807880892158	0.00950008764642547	210	209	0.104796348042202	0.23545642319278
Temperature	Ogataea	Hot	7.19793579983877e-05	4.41883932397051e-05	210	74	0.104928005471461	0.23545642319278
Temperature	Traorella	Hot	0.00027722377437436	0.000170617118588604	210	174	0.105797642461625	0.237027410514986
Temperature	Geoglossum	Hot	0.000240807287142628	0.00014886416167195	210	209	0.107342171009369	0.240102968113756
Temperature	Syntrophomonas	Room Temp	-9.02649333335013e-05	5.59962489281878e-05	210	195	0.108566805342049	0.242454303303809
Temperature	Ruthenibacterium	Hot	1.86548512343583	1.15905823760386	210	210	0.109042002959429	0.242807202476515
Temperature	Saccharomyces	Room Temp	0.000235501368657744	0.000146304562201027	210	167	0.109072191098177	0.242807202476515
Temperature	Austropuccinia	Room Temp	0.00025599403051092	0.000159276728271498	210	209	0.109605913195827	0.24322074071074
Kit	Arthrobotrys	Zymo	-5.3512751205385e-05	3.32891351154286e-05	210	33	0.109543188571321	0.24322074071074
Kit	Desulfotomaculum	Zymo	-0.00224624034769892	0.00140183440038385	210	209	0.110678693702584	0.244458816180856
Temperature	unclassified.Rhodobacteraceae	Hot	9.53020988398103e-05	5.94459709075983e-05	210	126	0.110498842047332	0.244458816180856
Kit	unclassified.Acidimicrobiaceae	Zymo	7.68888250328254e-05	4.79861217851198e-05	210	183	0.110688433935967	0.244458816180856
Temperature	Sharpea	Room Temp	-0.000203587064303109	0.000127398483978286	210	169	0.111638182879536	0.246167475813235
Temperature	unclassified.Elusimicrobia	Room Temp	-0.000120361603386171	7.53597925419906e-05	210	187	0.111832963212535	0.246208633970275
Temperature	Cryptobacterium	Room Temp	-0.00366053882002448	0.00229318478684296	210	39	0.112031727511811	0.246209250840081
Temperature	Pseudonocardia	Room Temp	-0.000115329407919766	7.22805389235301e-05	210	125	0.11218547409523	0.246209250840081
Temperature	Butyrivibrio	Room Temp	0.0220509576229822	0.0138349225195146	210	209	0.112570074187226	0.246666087325615
Kit	Rhodobacter	Zymo	4.6715439477019e-05	2.94042611336941e-05	210	47	0.113724913429976	0.248806618114407
Temperature	Malassezia	Hot	1.84253438731473e-05	1.1615991879545e-05	210	22	0.11429664337246	0.249666730366717
Temperature	Chitinophaga	Hot	7.18711971739599e-05	4.5406388775953e-05	210	80	0.115061262492738	0.250705814657211
Temperature	Kandleria	Room Temp	-0.000185319925736954	0.000117103018097344	210	84	0.115130996430565	0.250705814657211
Kit	unclassified.Armatimonadetes	Zymo	9.35333117374961e-05	5.92361270160634e-05	210	142	0.115942446367698	0.252080155555275
Temperature	Butyricimonas	Room Temp	0.0125938041593107	0.0080022814402908	210	193	0.117143688008296	0.254296391049065
Temperature	Hypoxylon	Room Temp	8.68910021681199e-05	5.52489883386892e-05	210	72	0.117389106248384	0.254434062845334
Temperature	Acetivibrio	Room Temp	-0.000215313046164839	0.000137049647398374	210	209	0.117773732080652	0.254872565710142
Kit	Mediterraneibacter	Zymo	0.000217209860888824	0.000138374589311728	210	207	0.118084201899164	0.255149481074238
Temperature	Bacillus	Hot	-0.000724247242527892	0.00046228960923843	210	209	0.118800781078593	0.256301685104742
Temperature	Absiella	Room Temp	-0.000764690709216276	0.000488470873470839	210	209	0.11907563568889	0.256498826953881
Kit	Neglecta	Zymo	0.00397274982540967	0.00254807999843006	210	209	0.120574174412445	0.259145439888492
Temperature	Rhizopus	Room Temp	0.000302659150584481	0.000194175455307366	210	209	0.120675022437345	0.259145439888492
Temperature	Gordonia	Room Temp	-3.33981389242185e-05	2.1446233943864e-05	210	38	0.121005203032199	0.25945594147088
Temperature	Gordonia	Hot	-3.33568812980729e-05	2.1446233943864e-05	210	38	0.121462424768365	0.260037472934417
Temperature	Phaeobacter	Hot	-4.34886096182431e-05	2.80206350467853e-05	210	23	0.122262249506306	0.260950572228727
Temperature	Phaeobacter	Room Temp	-4.35003288867688e-05	2.80206350467853e-05	210	23	0.122162215662466	0.260950572228727
Kit	Eggerthella	Zymo	0.0141115781859554	0.00911534402223248	210	209	0.123200162351925	0.262551565499987
Kit	Anaerofustis	Zymo	0.00141592295418869	0.000915556217743502	210	209	0.123584754770964	0.262970300106252
Kit	unclassified.Planctomycetes	Zymo	9.35926249482663e-05	6.05634958617115e-05	210	204	0.123863215529124	0.263108027472537
Temperature	Anaeroglobus	Hot	9.69034292692049e-05	6.27332121100262e-05	210	78	0.124025887056081	0.263108027472537
Temperature	Bradyrhizobium	Room Temp	0.000100203042143456	6.4938210191557e-05	210	190	0.12442295019181	0.263550430860833
Temperature	Guerin_crAss_Gamma	Room Temp	0.00236733325448559	0.00153594463238609	210	42	0.12485142589197	0.264057932521897
Kit	Acetivibrio	Zymo	0.000177230216308638	0.000115144735065002	210	209	0.12536133146615	0.264735863126402
Temperature	Clostridium	Room Temp	0.174595841034929	0.113500535397832	210	209	0.125584282289531	0.264806676682903
Kit	Agathobaculum	Zymo	-0.000830263869983176	0.000541102691219013	210	209	0.126537565886297	0.264819446555195
Kit	Arthrobacter	Zymo	0.000106899409973578	6.97332441982515e-05	210	207	0.126886039691683	0.264819446555195
Kit	Chryseobacterium	Zymo	0.000213711589738237	0.00013924397447348	210	208	0.12643752114917	0.264819446555195
Kit	Treponema	Zymo	0.000110269590533209	7.17663083029361e-05	210	209	0.126018090983583	0.264819446555195
Kit	Diversispora	Zymo	-6.68790422219078e-05	4.36304246913953e-05	210	92	0.126916329894121	0.264819446555195
Temperature	Ethanoligenens	Hot	0.000123703168600407	8.05821878834148e-05	210	187	0.126359307011718	0.264819446555195
Kit	Dehalobacterium	Zymo	-3.6826256007101e-05	2.39657610210659e-05	210	43	0.125991056703876	0.264819446555195
Temperature	unclassified.Eubacteriaceae	Room Temp	-0.00410341824622855	0.00268212439702427	210	209	0.127642293767983	0.265310648402448
Temperature	Neglecta	Hot	-0.00463434618467412	0.00303282182316497	210	209	0.128100634958263	0.265310648402448
Temperature	Pantoea	Room Temp	-8.18179460317526e-05	5.35134672827503e-05	210	115	0.127887725194742	0.265310648402448
Kit	Variovorax	Zymo	5.34896292532828e-05	3.50005437562731e-05	210	48	0.128054164470618	0.265310648402448
Kit	Oxalobacter	Zymo	4.67009153146333e-05	3.05413161913394e-05	210	42	0.127842212848993	0.265310648402448
Temperature	Rhodobacter	Room Temp	-5.34312538397039e-05	3.49980710634102e-05	210	47	0.128441679624776	0.265623473543545
Temperature	Sutterella	Hot	0.0383055330108309	0.0251136768728838	210	188	0.128791644833913	0.265953795388198
Kit	Candidatus.Stoquefichus	Zymo	-0.000413705877527815	0.000271763969636256	210	204	0.129537855792607	0.266359674481149
Temperature	Variovorax	Hot	-6.34442677410208e-05	4.16589796992511e-05	210	48	0.129376472492141	0.266359674481149
Kit	Thermus	Zymo	5.01695041046393e-05	3.29583135940759e-05	210	36	0.129559784440044	0.266359674481149
Temperature	unclassified.Eggerthellales	Room Temp	-0.00459295350095641	0.00302311390683726	210	95	0.130295547767725	0.267095621803746
Temperature	Paraburkholderia	Room Temp	9.35577632743088e-05	6.16077453046771e-05	210	187	0.130465425661789	0.267095621803746
Temperature	Bosea	Room Temp	-3.84442682577955e-05	2.5317221693545e-05	210	45	0.130490922526437	0.267095621803746
Kit	unclassified.Peptostreptococcaceae	Zymo	-8.01038772934864e-05	5.28355015091441e-05	210	163	0.131097141080374	0.267944156769537
Kit	Rhizophagus	Zymo	-0.000147078329390433	9.71098877366885e-05	210	209	0.131487750296936	0.268350182357834
Temperature	Terrisporobacter	Hot	-0.000782933394716603	0.000519311218743625	210	80	0.133249128998444	0.271548516530357
Kit	Caproiciproducens	Zymo	8.02770846800645e-05	5.33257153574417e-05	210	206	0.13382027539328	0.272315494905102
Temperature	Azospirillum	Room Temp	0.0975818225572608	0.0648708724822484	210	207	0.134119263975303	0.272479790272194
Temperature	Prevotellaceae..environmental.samples	Hot	0.0142713667536926	0.00950008764642547	210	209	0.13463759066287	0.272479790272194
Temperature	Paenibacillus	Room Temp	-0.000556930123925369	0.00037077546208331	210	209	0.134680640256142	0.272479790272194
Temperature	unclassified.Bacteria..miscellaneous.	Room Temp	-0.000239100455037253	0.000159109426864976	210	209	0.134506832034605	0.272479790272194
Temperature	Gigaspora	Room Temp	0.000242637440796892	0.000162179761955059	210	209	0.136227428910268	0.274813774338463
Temperature	Catonella	Room Temp	-0.000138543809860957	9.25672393783223e-05	210	195	0.136076174885719	0.274813774338463
Kit	Faecalicatena	Zymo	0.00139131281531463	0.000933563871281482	210	209	0.137738368603938	0.276267201303165
Temperature	Brevibacterium	Hot	-3.33720022080589e-05	2.23922464811402e-05	210	38	0.137734900076806	0.276267201303165
Temperature	Brevibacterium	Room Temp	-3.3399513552399e-05	2.23922464811402e-05	210	38	0.137412522359715	0.276267201303165
Temperature	Thermus	Hot	5.85191290648846e-05	3.9228239609594e-05	210	36	0.137361603245513	0.276267201303165
Temperature	unclassified.Ignavibacteria	Room Temp	-6.51102073130961e-05	4.37491735005596e-05	210	40	0.138280951949161	0.276958124391014
Temperature	Youngiibacter	Hot	0.000113497709618812	7.63259827551533e-05	210	75	0.13861020567318	0.27722041134636
Temperature	unclassified.Proteobacteria	Room Temp	8.52518915261612e-05	5.74143541843306e-05	210	180	0.139181059479948	0.277964458789953
Temperature	Bacteroidia..environmental.samples	Room Temp	0.0002987426641798	0.000201504675280653	210	209	0.139789416248172	0.278442998516854
Temperature	Moineauvirus	Hot	-0.000208632285027048	0.000140734971335743	210	39	0.139819016422626	0.278442998516854
Temperature	Flavobacterium	Room Temp	0.000188675563693327	0.000127514450530038	210	209	0.140566518831989	0.279533418673003
Temperature	Arcobacter	Room Temp	-6.17866285654113e-05	4.18322707495654e-05	210	93	0.141270104615403	0.280533531608428
Temperature	Bacteria..environmental.samples	Hot	0.000172782194485146	0.000117485095821735	210	209	0.142974914524656	0.283516213482935
Kit	unclassified.Desulfobulbaceae	Zymo	7.02081224596723e-05	4.79061236023633e-05	210	55	0.14436911845596	0.285875393203162
Kit	Prevotella	Zymo	-0.624261591815681	0.42635712915344	210	209	0.144739950679331	0.285936075158583
Kit	Escherichia	Zymo	0.0107938311687081	0.00738398588636999	210	209	0.145392286734609	0.285936075158583
Temperature	Gemmiger	Room Temp	-0.0433404271708625	0.0296814142669492	210	209	0.145831488975729	0.285936075158583
Kit	Colletotrichum	Zymo	-0.000140475987408968	9.59948101936944e-05	210	208	0.144959692507767	0.285936075158583
Temperature	Piromyces	Hot	0.000103981390453012	7.12042074736817e-05	210	196	0.145793312138378	0.285936075158583
Temperature	Alloprevotella	Room Temp	0.000105231272678772	7.20597119035091e-05	210	57	0.14579115476651	0.285936075158583
Temperature	Scardovia	Room Temp	-0.000163532792797924	0.000111964465610007	210	42	0.145724402452941	0.285936075158583
Temperature	Mycolicibacterium	Hot	8.52840105956266e-05	5.848014427964e-05	210	171	0.14633892655408	0.286529158715131
Kit	Botrytis	Zymo	-4.68246348101889e-05	3.21464615866611e-05	210	46	0.146817964141235	0.287065054362861
Temperature	Acetivibrio	Hot	-0.000198420862937304	0.000137049647398374	210	209	0.149261777581628	0.291435705389827
Kit	Acholeplasma	Zymo	-7.36778791979838e-05	5.09157399143482e-05	210	50	0.149470855115046	0.291436897420969
Kit	unclassified.Aminicenantes	Zymo	3.3409910853717e-05	2.3143428850537e-05	210	44	0.150439173192531	0.292916384572644
Temperature	Megasphaera	Room Temp	-0.0376001615905331	0.0261097378389454	210	207	0.15143149874124	0.292926759949838
Kit	unclassified.Muribaculaceae	Zymo	-0.000343692980283653	0.000238529737217153	210	209	0.151205809649304	0.292926759949838
Temperature	unclassified.Selenomonadaceae	Room Temp	0.000333425892511692	0.000231242232357193	210	87	0.150921198656674	0.292926759949838
Temperature	Leeuwenhoekiella	Hot	4.17574562565589e-05	2.89639941754991e-05	210	42	0.150974152844331	0.292926759949838
Kit	unclassified.Sphingobacteriales	Zymo	-5.01402415639167e-05	3.4822821913364e-05	210	22	0.151492165553457	0.292926759949838
Kit	unclassified.Ruminococcaceae	Zymo	0.156935192665821	0.109165585861041	210	209	0.152137344976265	0.293767967233174
Kit	Rhizobium	Zymo	0.000110386749326587	7.69477309287259e-05	210	206	0.152995795737094	0.295018099917873
Temperature	Bacteroidetes..environmental.samples	Room Temp	0.000121756175949884	8.52209307451405e-05	210	185	0.15467061356293	0.297427122092127
Temperature	unclassified.Actinobacteria	Hot	-0.000106938204672193	7.48323141019191e-05	210	72	0.154577100455851	0.297427122092127
Temperature	Propionibacterium	Hot	0.000250579261548638	0.000175617209082982	210	178	0.155206373570232	0.298047404191187
Temperature	Anaerofustis	Hot	-0.00155353828263076	0.0010897298668871	210	209	0.155561262593052	0.298319129087909
Temperature	Fusobacterium	Hot	0.000107128307063806	7.52430799518127e-05	210	209	0.156097033082798	0.298936509931166
Temperature	Tannerella	Room Temp	0.00292258102240365	0.00206635815355449	210	164	0.158833792567504	0.302411047813722
Temperature	Bittarella	Room Temp	0.00109879834017971	0.000776341975526364	210	209	0.158543758933824	0.302411047813722
Temperature	Tympanopsis	Hot	0.000138960729087319	9.8441204775969e-05	210	209	0.159641883609819	0.302411047813722
Kit	Actinomadura	Zymo	0.000130232257559214	9.2077612076563e-05	210	113	0.158830395010153	0.302411047813722
Kit	Novosphingobium	Zymo	7.01913231637529e-05	4.96659225077734e-05	210	110	0.15915466455342	0.302411047813722
Kit	Sphingobium	Zymo	4.00808867462397e-05	2.83907579791805e-05	210	53	0.159598688240836	0.302411047813722
Kit	unclassified.Bacteria.candidate.phyla	Zymo	7.01375759001631e-05	4.96664091678798e-05	210	48	0.159476636521793	0.302411047813722
Kit	Murdochiella	Zymo	-3.67756235664467e-05	2.59600518857533e-05	210	41	0.158172344834558	0.302411047813722
Temperature	unclassified.Chloroflexi	Room Temp	-0.000262416871958933	0.000186147166710364	210	209	0.160196768429195	0.303051532156989
Temperature	Paraprevotella	Room Temp	0.00492122781810669	0.00350708338849254	210	209	0.162123877705157	0.306282677070014
Temperature	Thermoclostridium	Hot	7.84806368986331e-05	5.60217078687731e-05	210	107	0.162818144494755	0.307179171394964
Kit	Erysipelatoclostridium	Zymo	0.00707179710268954	0.00506421105672094	210	209	0.16415756613792	0.308457362178511
Temperature	unclassified.Lentisphaeria	Hot	0.0160917185793631	0.0115183128888595	210	90	0.163968627643374	0.308457362178511
Temperature	unclassified.Desulfovibrionaceae	Hot	0.00049090276590069	0.000351219706622778	210	180	0.163772543589617	0.308457362178511
Temperature	Uromyces	Hot	7.69813574818913e-05	5.55633443163793e-05	210	129	0.167475353939543	0.313993098611188
Kit	Mailhella	Zymo	5.34366737138103e-05	3.85914057251985e-05	210	98	0.167717180704375	0.313993098611188
Temperature	Halotalea	Hot	3.6772910077091e-05	2.65607931019764e-05	210	25	0.167777428227867	0.313993098611188
Temperature	Kineothrix	Room Temp	-9.85695830320396e-05	7.14104902268053e-05	210	209	0.16905130710156	0.315954180919761
Kit	Lachnotalea	Zymo	0.00121000971851201	0.000879291898074411	210	209	0.170347293421481	0.317951289990961
Temperature	unclassified.Opitutae	Room Temp	0.0103397103059915	0.00753158860648153	210	38	0.171361003779462	0.318729691378205
Temperature	Peptoniphilus	Room Temp	-0.000180251605818666	0.000131189623757699	210	120	0.171009913017239	0.318729691378205
Temperature	Petrimonas	Room Temp	8.52064955260593e-05	6.20783075790116e-05	210	62	0.171448303230622	0.318729691378205
Temperature	Bertia	Room Temp	-8.02069792629601e-05	5.86057012753209e-05	210	185	0.172687186326244	0.319958829237335
Kit	Puccinia	Zymo	0.000133536793570821	9.75976349354947e-05	210	80	0.172796077306286	0.319958829237335
Kit	Burkholderia	Zymo	9.68631276134006e-05	7.07370606964597e-05	210	200	0.172451870953919	0.319958829237335
Kit	Hemileia	Zymo	-5.34765708443986e-05	3.91688615126485e-05	210	205	0.173721218875878	0.321246380937139
Temperature	Comamonas	Hot	7.18730477673732e-05	5.27040094436553e-05	210	40	0.174214707656763	0.321733370282899
Temperature	Citrobacter	Hot	-5.5055041168188e-05	4.04107775483991e-05	210	53	0.174631940675085	0.322078434121068
Temperature	Butyrivibrio	Hot	0.0187360929245221	0.0138349225195146	210	209	0.177204537382837	0.325513844554066
Kit	Erysipelotrichaceae..environmental.samples	Zymo	-0.00103483439489951	0.00076551788451255	210	209	0.177986283161041	0.325513844554066
Temperature	Agrobacterium	Room Temp	-8.02157266921567e-05	5.93585145123693e-05	210	104	0.178124528672289	0.325513844554066
Temperature	Flavobacterium	Hot	0.000172370919862126	0.000127514450530038	210	209	0.177997139529819	0.325513844554066
Temperature	unclassified.Gemmatimonadetes	Room Temp	-7.50779773807349e-05	5.54352536935354e-05	210	182	0.177180486779	0.325513844554066
Temperature	Serratia	Hot	-7.34308946986036e-05	5.43294434564182e-05	210	159	0.178057830244756	0.325513844554066
Temperature	unclassified.Methanomassiliicoccales	Room Temp	5.68647865765693e-05	4.20373285642938e-05	210	32	0.177695232229406	0.325513844554066
Kit	Catenibacterium	Zymo	0.00509011079441715	0.00377404369640978	210	79	0.178976772290393	0.326026005190547
Kit	unclassified.Bacillales	Zymo	-0.00208375349941383	0.00154483127043789	210	208	0.178931966411299	0.326026005190547
Kit	Aeromonas	Zymo	7.01727035256491e-05	5.20446404376294e-05	210	173	0.179104414868627	0.326026005190547
Temperature	Prevotellamassilia	Room Temp	8.84941765598475e-05	6.5841433750761e-05	210	62	0.180478040672775	0.328099220884968
Temperature	Nonomuraea	Hot	-6.5137671526123e-05	4.8589600279258e-05	210	53	0.181604560495952	0.329718409835508
Temperature	Olsenella	Hot	0.0042411313207697	0.00317835151632644	210	209	0.183619410079016	0.332944144345609
Kit	Olsenella	Zymo	0.00355781598351919	0.00267034939701128	210	209	0.184287303931394	0.333722345720321
Temperature	Prevotella	Room Temp	0.67502249649985	0.507466487141382	210	209	0.184996378471634	0.334142272134829
Temperature	Vibrio	Room Temp	-9.69757534613293e-05	7.2904296220781e-05	210	208	0.184997223628296	0.334142272134829
Temperature	Azospirillum	Hot	0.0861950339666959	0.0648708724822484	210	207	0.185478350637824	0.334342101700879
