taxid	name	mean16S
371601	Bacteroides xylanisolvens	5
371602	Aerococcus suis	NA
371720	Streptomyces monomycini	NA
371730	Enquatrovirus	NA
372047	Trichodelitschia	NA
372055	Lophiostoma macrostomum	NA
372457	Streptococcus phage M102	NA
372784	unclassified Enterovirus B	NA
372785	unclassified Human enterovirus C	NA
372787	Fischerella thermalis	NA
373040	Massilia aurea	NA
373045	Escherichia coli O111:NM	NA
373058	Tomato bushy stunt virus satellite RNA	NA
373126	Sodalis phage phiSG1	NA
373373	Rice stripe necrosis virus	NA
373383	Shigella flexneri 5	NA
373398	Basella rugose mosaic virus	NA
373403	Mycobacterium virus 244	NA
373404	Mycobacterium phage Catera	NA
373405	Mycobacterium virus Che12	NA
373406	Mycobacterium phage Cooper	NA
373407	Mycobacterium virus Halo	NA
373409	Mycobacterium phage Orion	NA
373410	Mycobacterium phage PBI1	NA
373411	Mycobacterium phage PLot	NA
373412	Mycobacterium virus PMC	NA
373413	Mycobacterium phage Pipefish	NA
373414	Mycobacterium phage Qyrzula	NA
373415	Mycobacterium phage Wildcat	NA
373593	Wissadula golden mosaic St Thomas Virus	NA
373638	Bartonella tamiae	NA
373861	Pineapple mealybug wilt-associated virus 3	NA
373862	Siniperca chuatsi rhabdovirus	NA
373996	Micromonas pusilla virus SP1	NA
373997	Micromonas pusilla virus PL1	NA
374005	Gremmeniella abietina type B RNA virus XL1	NA
374077	Bovine papillomavirus 8	NA
374160	Micromonas pusilla virus SP1 sensu lato	NA
374162	Nostoc carneum	NA
374178	Meyerozyma carpophila	NA
374272	Kluyveromyces marxianus var. marxianus	NA
374422	Streptomyces virus TG1	NA
374461	Zygoascus meyerae	NA
374463	Baumannia cicadellinicola str. Hc (Homalodisca coagulata)	NA
374468	Nakaseomyces	NA
374469	Vanderwaltozyma	NA
374525	Lactococcus phage ul36.k1	NA
374526	Lactococcus phage ul36.k1t1	NA
374527	Lactococcus phage ul36.t1	NA
374529	Lactococcus phage ul36.t1k1	NA
374606	Aminobacter sp. MSH1	2
374759	Neoboletus magnificus	NA
374761	Boletus speciosus	NA
374766	Tylopilus plumbeoviolaceoides	NA
374778	East African cassava mosaic virus-KE2	NA
374840	Enterobacteria phage phiX174 sensu lato	NA
374847	Candidatus Korarchaeum cryptofilum OPF8	NA
374923	Shigella flexneri 1a	NA
374930	Haemophilus influenzae PittEE	NA
374931	Haemophilus influenzae PittGG	NA
374981	Synechococcus sp. PCC 7003	2
374982	Synechococcus sp. PCC 73109	2
375175	Lactobacillus backii	5
375192	unclassified Rotavirus A	NA
375286	Janthinobacterium sp. Marseille	2
375288	Parabacteroides	7
375489	Paenibacillus cellulosilyticus	13
375546	Hydrangea chlorotic mottle virus	NA
375548	unclassified Flexiviridae	NA
375574	Gulbenkiania indica	NA
375760	Marinobacter gudaonensis	NA
375899	Trichormus variabilis 0441	NA
376148	Human parechovirus 5	NA
376149	Streptomyces sp. NL15-2K	NA
376170	Haloplanus	2
376171	Haloplanus natans	NA
376219	Limnospira indica PCC 8005	NA
376351	Gordonia shandongensis	NA
376427	Halomonas gudaonensis	NA
376469	Olivibacter	3.5
376470	Olivibacter sitiensis	NA
376488	Halotalea	6
376489	Halotalea alkalilenta	6
376490	Desulfovibrio bizertensis	NA
376612	Malvastrum yellow mosaic Jamaica virus	NA
376620	Gluconobacter japonicus	NA
376686	Flavobacterium johnsoniae UW101	NA
376725	Escherichia coli O103:H2	NA
376730	Zhouia amylolytica	NA
376733	Paracoccus halophilus	NA
376758	Propionibacterium phage PA6	NA
376804	Bacteroides barnesiae	NA
376806	Bacteroides gallinarum	NA
376807	Lactobacillus amylotrophicus	NA
376820	Mannheimia virus PHL101	NA
376821	Mannheimia phage phiMhaA1-BAA410	NA
376848	Sheeppox virus 17077-99	NA
376849	Lumpy skin disease virus NI-2490	NA
376850	Lumpy skin disease virus NW-LW	NA
376851	Goatpox virus G20-LKV	NA
376852	Goatpox virus Pellor	NA
376853	Sheeppox virus A	NA
376854	Sheeppox virus NISKHI	NA
377315	Mariprofundus	1.5
377461	Malvastrum yellow mosaic alphasatellite	NA
377462	Malvastrum yellow mosaic virus	NA
377463	Malvastrum yellow mosaic virus satellite DNA beta	NA
377609	Tomato leaf curl Guangxi virus	NA
377610	Malvastrum leaf curl Guangdong virus	NA
377611	Malvastrum yellow vein Yunnan virus satellite DNA beta	NA
377612	unclassified Human adenovirus B	NA
377615	Thermobacillus composti	5
377622	unclassified Human adenovirus D	NA
377628	Yersinia pestis Nepal516	NA
377629	Teredinibacter turnerae T7901	NA
378046	Blastobotrys muscicola	NA
378051	Blastobotrys peoriensis	NA
378210	Methyloversatilis	2
378211	Methyloversatilis universalis	NA
378543	Tumebacillus permanentifrigoris	NA
378548	Novosphingobium nitrogenifigens	NA
378753	Kocuria rhizophila DC2201	NA
378809	Ravn virus - Ravn, Kenya, 1987	NA
378833	Sowbane mosaic virus	NA
379064	Cyanobacterium aponinum	3
379066	Gemmatimonas aurantiaca T-27	NA
379070	Gilvibacter	NA
379074	Sediminitomix	NA
379075	Sediminitomix flava	NA
379329	Stx2-converting phage 86	NA
379347	Epibacterium mobile	4.5
379482	Marinobacter pelagius	NA
379501	Staphylococcus virus phiMR11	NA
379508	Lodderomyces elongisporus NRRL YB-4239	NA
379529	Glossina pallidipes salivary gland hypertrophy virus	NA
379535	[Scytonema hofmanni] UTEX B 1581	NA
379546	Aciduliprofundum	1
379547	Aciduliprofundum boonei	1
379684	Rhizobium pseudoryzae	4
379728	Siegesbeckia yellow vein Guangxi virus	NA
379891	Plutella xylostella multiple nucleopolyhedrovirus	NA
379892	Passiflora latent virus	NA
379893	Trabulsiella odontotermitis	NA
379899	Niabella	2
379900	Niabella aurantiaca	NA
380021	Pseudomonas protegens	5.15
380084	Pelosinus propionicus	NA
380160	Obodhiang virus	NA
380174	Cohnella laeviribosi	NA
380178	Rana grylio iridovirus	NA
380240	Candidatus Brocadia	NA
380248	Streptomyces alni	NA
380253	Falconid adenovirus 1	NA
380393	Lactobacillus namurensis	NA
380394	Acidithiobacillus ferrooxidans ATCC 53993	NA
380433	Kern Canyon virus	NA
380434	Mount Elgon bat virus	NA
380435	Rochambeau virus	NA
380438	Barur virus	NA
380440	Keuraliba virus	NA
380442	Nkolbisson virus	NA
380598	Paramecium bursaria Chlorella virus AR158	NA
380669	Dracaena mottle virus	NA
380738	Candidatus Kuenenia	1
380749	Hydrogenobaculum sp. Y04AAS1	2
381046	Lachancea thermotolerans	NA
381430	Panacagrimonas	NA
381431	Panacagrimonas perspica	NA
381543	Salmon aquaparamyxovirus	NA
381666	Cupriavidus necator H16	NA
381751	Thermocrinis minervae	NA
381754	Pseudomonas aeruginosa PA7	NA
381764	Fervidobacterium nodosum Rt17-B1	NA
381899	Paramecium bursaria Chlorella virus A1	NA
382262	Prochlorococcus phage P-GSP1	NA
382273	Prochlorococcus phage P-SSP3	NA
382275	Prochlorococcus phage P-SSP6	NA
382359	Synechococcus phage syn9	NA
382464	Verrucomicrobiae bacterium DG1235	NA
382513	Telmatospirillum	NA
382514	Telmatospirillum siberiense	NA
382641	Trichococcus patagoniensis	NA
382647	Kazachstania siamensis	NA
382685	Lactococcus phage Q54	NA
382962	Epichloe festucae virus 1	NA
383629	Phaeobacter inhibens 2.10	NA
383834	Lipomyces doorenjongii	NA
383855	Pseudocercospora fijiensis CIRAD86	NA
384359	Ralstonia phage RSM1	NA
384360	Ralstonia phage RSS1	NA
384616	Pyrobaculum islandicum DSM 4184	NA
384638	[Bacteroides] pectinophilus	NA
384642	Enterobacteria phage ID18	NA
384643	Enterobacteria phage WA13	NA
384677	Ornithinimicrobium pekingense	NA
384848	Corynebacterium phage P1201	NA
384933	Bacillus aidingensis	NA
385025	Cycloclasticus sp. P1	1
385492	Pseudophaeobacter arcticus	NA
385964	Yersinia pestis subsp. pestis	NA
386043	Listeria welshimeri serovar 6b str. SLCC5334	NA
386300	Flavobacterium glaciei	NA
386301	Cryobacterium psychrotolerans	NA
386302	Salinibacterium xinjiangense	NA
386414	Prevotella timonensis	NA
386456	Methanobacterium arcticum	NA
386457	Ceratocystis cacaofunesta	NA
386461	Cochlonemataceae	NA
386462	Cochlonema	NA
386487	Candidatus Ruthia magnifica	1
386586	Aedes taeniorhynchus iridescent virus	NA
386656	Yersinia pestis Pestoides F	NA
386792	Pseudomonas phage LKD16	NA
386793	Pseudomonas phage LKA1	NA
386891	Moraxella bovoculi	4
386894	Streptococcus iniae 9117	NA
386911	Mycobacterium seoulense	1
387090	Bacteroides coprophilus	NA
387095	Maribius	2
387341	Halovivax ruber	2
387342	Halopiger	3
387343	Halopiger xanaduensis	3
387344	Lactobacillus brevis ATCC 367	NA
387423	Agave tequilana leaf virus	NA
387631	Archaeoglobus sulfaticallidus PM70-1	NA
387661	Parabacteroides johnsonii	NA
387907	Staphylococcus virus phiNM1	NA
387908	Staphylococcus virus phiNM2	NA
387909	Staphylococcus phage phiNM3	NA
387910	Staphylococcus virus phiNM4	NA
387937	Cutaneotrichosporon arboriformis	NA
388038	Cucumber mottle virus	NA
388051	Cupriavidus sp. amp6	NA
388085	Chroococcidiopsis cubana SAG 39.79	NA
388278	Photobacterium lutimaris	NA
388396	Aliivibrio fischeri MJ11	NA
388408	Labrenzia alexandrii	NA
388413	Algoriphagus machipongonensis	NA
388447	Ktedonobacteria	4
388448	Ktedonobacterales	4
388449	Ktedonobacteraceae	NA
388452	Lactococcus virus KSY1	NA
388463	Edaphobacter	1
388467	Planktothrix agardhii NIVA-CYA 126/8	NA
388557	Yarrowia osloensis	NA
388640	Bartonella australis	2
388741	Bacillus selenatarsenatis	NA
388795	HIV-1 group M	NA
388809	Blyttiomyces	NA
388810	Blyttiomyces helicus	NA
388829	Hydnomerulius	NA
388859	Hydnomerulius pinastri	NA
388913	Stachybotrys chlorohalonata	NA
388919	Streptococcus sanguinis SK36	NA
388950	Pontibacter akesuensis	4
389214	Ranid herpesvirus 2	NA
389469	Pseudomonas virus DMS3	NA
389483	Ovine mastadenovirus B	NA
389484	Ovine adenovirus 1	NA
389486	Sediminicola	3
389951	Serpulaceae	NA
390157	Senecavirus A	NA
390235	Pseudomonas putida W619	NA
390236	Borreliella afzelii PKo	NA
390237	White lupin mosaic virus	NA
390242	Pedobacter soli	NA
390270	Yoonia tamlensis	NA
390436	Corchorus golden mosaic virus	NA
390437	Kudzu mosaic virus	NA
390438	Clerodendron golden mosaic virus	NA
390439	Spilanthes yellow vein virus	NA
390440	Mimosa yellow leaf curl virus	NA
390441	Sida yellow vein Vietnam virus	NA
390442	Tomato yellow leaf curl Vietnam virus	NA
390443	Erectites yellow mosaic virus	NA
390444	Ludwigia yellow vein Vietnam virus	NA
390641	Wenxinia marina	NA
390697	Metschnikowia cerradonensis	NA
390805	Geosporobacter	11
390806	Geosporobacter subterraneus	NA
390841	Lactobacillus farraginis	NA
390842	Lactobacillus parafarraginis	NA
390844	Culex flavivirus	NA
390845	Aedes flavivirus	NA
390846	Echinicola	4
390849	Zucchini yellow fleck virus	NA
390876	Nisaea	NA
390877	Nisaea denitrificans	NA
390887	Lophium	NA
390894	Lophium mytilinum	NA
390896	Trematosphaeria pertusa	NA
390919	Halomonas olivaria	NA
391008	Stenotrophomonas maltophilia R551-3	NA
391036	Ehrlichia sp. HF	1
391037	Salinispora arenicola CNS-205	NA
391090	Tomato yellow leaf curl betasatellite	NA
391165	Granulibacter bethesdensis CGDNIH1	NA
391228	Beet curly top Iran virus	NA
391296	Streptococcus suis 98HAH33	NA
391303	Arthrobacter sp. B3	NA
391337	Tomato yellow leaf curl Mali virus-[Ethiopia]	NA
391573	unclassified Vibrionales	NA
391586	Vibrio sp. 16	NA
391589	Roseobacter sp. GAI101	NA
391592	Caminibacter mediatlanticus TB-2	NA
391595	Roseobacter litoralis Och 149	NA
391600	Brevundimonas sp. BAL3	NA
391616	Octadecabacter arcticus 238	NA
391619	Phaeobacter inhibens DSM 17395	NA
391623	Thermococcus barophilus MP	NA
391626	Octadecabacter antarcticus 307	NA
391738	Lysobacter defluvii	NA
391774	Desulfovibrio vulgaris DP4	NA
391823	[Candida] ascalaphidarum	NA
391824	[Candida] blattae	NA
391826	Candida corydali	NA
391896	Rickettsia bellii OSU 85-389	NA
391897	Rotavirus G11	NA
391905	Methylocystis heyeri	3
391912	Sweet potato leaf speckling virus	NA
391936	Alcanivorax pacificus W11-5	NA
391948	Lutimaribacter pacificus	NA
392010	Alicyclobacillus sacchari	NA
392015	Alicyclobacillus macrosporangiidus	NA
392174	Malva mosaic virus	NA
392332	Geoalkalibacter	3
392333	Geoalkalibacter ferrihydriticus	NA
392409	Sphingomonas jaspsi	NA
392412	Nubsella zeaxanthinifaciens	NA
392416	Lactobacillus crustorum	4
392421	Haloterrigena hispanica	NA
392484	Methylophaga thiooxydans	NA
392500	Shewanella woodyi ATCC 51908	NA
392504	Turnip ringspot virus	NA
392505	Mastomys coucha papillomavirus 2	NA
392613	Ascosphaera apis ARSEF 7405	NA
392733	Terriglobus	1.14
392734	Terriglobus roseus	2
392735	Uliginosibacterium	NA
392736	Uliginosibacterium gangwonense	NA
392761	Tomato leaf curl Arusha virus	NA
392825	Halalkalibacillus	NA
392827	Halalkalibacillus halophilus	NA
393003	Chitinophaga ginsengisegetis	NA
393005	Tamlana	3
393029	Desulfurispirillum	3
393034	Siegesbeckia yellow vein virus-associated DNA beta	NA
393049	Small anellovirus	NA
393087	Gracilibacillus lacisalsi	NA
393119	Listeria monocytogenes FSL J1-208	NA
393122	Listeria monocytogenes FSL J2-064	NA
393126	Listeria monocytogenes FSL R2-561	NA
393127	Listeria monocytogenes Finland 1998	NA
393130	Listeria monocytogenes J0161	NA
393132	Listeria monocytogenes LO28	NA
393133	Listeria monocytogenes 10403S	NA
393283	Pestalotiopsis fici	NA
393598	Aeromonas virus phiO18P	NA
393599	East African cassava mosaic Kenya virus	NA
393603	Dandelion yellow mosaic virus	NA
393625	Squash leaf curl China virus - [Cucurbita pepo: Lahore]	NA
393657	Thalassospira tepidiphila	NA
393921	Porphyromonas crevioricanis	4
394036	Narcissus degeneration virus	NA
394098	Bhargavaea cecembensis	NA
394193	Amycolatopsis saalfeldensis	NA
394221	Maricaulis maris MCS10	NA
394239	Koala retrovirus	NA
394432	Cylindrobasidium torrendii	NA
394503	Ruminiclostridium cellulolyticum H10	NA
394935	Chromobacterium haemolyticum	8
395010	Zasmidium cellare	NA
395019	Burkholderia multivorans ATCC 17616	NA
395085	Lactobacillus ceti	NA
395331	Methanoregula	1
395349	Tomato yellow leaf curl Indonesia virus-[Lembang]	NA
395493	Beggiatoa alba B18LD	NA
395568	Paraglaciecola agarilytica	NA
395590	Zasmidium	NA
395598	Pseudomonas reinekei	NA
395922	Coraliomargarita akajimensis	2
395960	Rhodopseudomonas palustris TIE-1	NA
395961	Cyanothece sp. PCC 7425	2
395962	Rippkaea orientalis PCC 8802	NA
396005	Gilvimarinus chinensis	NA
396013	Pseudooceanicola marinus	NA
396024	Aspergillus ruber	NA
396034	Bacillus virus 1	NA
396323	Acinetobacter brisouii	NA
396331	Phanerochaetaceae	NA
396359	Clostridium phage phiSM101	NA
396378	Pseudomonas sp. AD21	NA
396504	Ruminiclostridium sufflavum	NA
396571	Fusarium oxysporum f. sp. cepae	NA
396575	Fusarium oxysporum f. sp. medicaginis	NA
396588	Thioalkalivibrio sulfidiphilus HL-EbGr7	NA
396712	Gordonia sp. YY1	NA
396776	Coccidioides immitis H538.4	NA
396808	Andreprevotia chitinilytica	NA
396811	Fulvivirga	NA
397260	Sphingomonas sanxanigenens	3
397275	Andreprevotia	NA
397287	Lachnospiraceae bacterium 28-4	NA
397290	Lachnospiraceae bacterium A2	NA
397291	Lachnospiraceae bacterium A4	NA
397342	Horsepox virus	NA
397353	Pseudomonas virus MP22	NA
397456	Gulbenkiania	NA
397457	Gulbenkiania mobilis	NA
397544	Squash vein yellowing virus	NA
397864	Barnesiella	5
397865	Barnesiella viscericola	5
397945	Acidovorax citrulli AAC00-1	NA
397948	Caldivirga maquilingensis IC-167	NA
398007	Dolichospermum circinale AWQC131C	NA
398037	Segetibacter koreensis	NA
398041	Flavisolibacter	2.33
398053	Mucilaginibacter ginsenosidivorans	2
398199	Proteiniclasticum ruminis	NA
398261	Methylobacterium sp. WSM2598	NA
398512	Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933	NA
398524	Bradyrhizobium elkanii USDA 94	NA
398525	Bradyrhizobium elkanii USDA 76	NA
398527	Paraburkholderia phytofirmans PsJN	NA
398555	Lactobacillus composti	NA
398579	Shewanella pealeana ATCC 700345	NA
398626	Helicobacter macacae	NA
398673	Trichoderma gamsii	NA
398694	Mycobacterium shinjukuense	1
398736	Vibrio rhizosphaerae	NA
398743	Zunongwangia profunda	3
398767	Geobacter lovleyi SZ	NA
398839	Staphylococcus virus CNPH82	NA
399129	Cryphonectriaceae	NA
399183	Escherichia phage V5	NA
399185	Staphylococcus virus PH15	NA
399314	Strawberry chlorotic fleck-associated virus	NA
399320	Sphaerochaeta	3.67
399321	unclassified Spirochaetales	NA
399387	Tomato leaf curl Hsinchu virus	NA
399394	Cryphonectria nitschkei chrysovirus 1	NA
399548	Desulfocurvus vexinensis	NA
399549	Metallosphaera sedula DSM 5348	NA
399550	Staphylothermus marinus F1	NA
399599	Shewanella baltica OS195	NA
399736	Agrococcus jejuensis	NA
399739	Pseudomonas mendocina ymp	NA
399741	Serratia proteamaculans 568	NA
399742	Enterobacter sp. 638	7
399781	Paramecium bursaria Chlorella virus FR483	NA
400060	Paludibacterium	NA
400061	Paludibacterium yongneupense	NA
400065	Streptococcus merionis	4
400121	Gull circovirus	NA
400122	Finch circovirus	NA
400153	Pararheinheimera tangshanensis	NA
400394	Telosma mosaic virus	NA
400395	Peace lily mosaic virus	NA
400396	Wild tomato mosaic virus	NA
400567	Phormidium virus WMP4	NA
400570	Quailpox virus	NA
400634	Lysinibacillus	11.11
400667	Acinetobacter baumannii ATCC 17978	NA
400673	Legionella pneumophila str. Corby	NA
400777	Paenibacillus ginsengarvi	NA
400835	Tomato leaf curl Guangdong virus	NA
401040	Okra yellow crinkle virus	NA
401053	Terriglobus saanensis SP1PR4	NA
401469	Undibacterium	4.67
401470	Undibacterium pigrum	NA
401471	Undibacterium parvum	6
401473	Bifidobacterium dentium Bd1	NA
401618	Candidatus Riesia	2
401619	Candidatus Riesia pediculicola	2
401624	Ceraceosorus	NA
401625	Ceraceosorus bombacis	NA
402233	Streptomyces sp. SM5	NA
402297	Nocardioides daphniae	3
402399	Brugmansia mild mottle virus	NA
402584	Bovine viral diarrhea virus 3 Th/04_KhonKaen	NA
402612	Flavobacterium psychrophilum JIP02/86	NA
402649	Actinomycetospora	NA
402650	Actinomycetospora chiangmaiensis	NA
402676	Schizosaccharomyces japonicus yFS275	NA
402880	Methanococcus maripaludis C5	NA
402881	Parvibaculum lavamentivorans DS-1	NA
402882	Shewanella baltica OS185	NA
402884	Cereibacter changlensis	NA
403063	Pyricularia sp. CBS 133598	NA
403673	Batrachochytrium dendrobatidis JEL423	NA
403833	Petrotoga mobilis SJ95	NA
403897	Corchorus yellow spot virus	NA
403905	Streptococcus phage P9	NA
403935	Streptomyces radiopugnans	NA
403957	Virgibacillus sp. SK37	7
403978	unclassified Flavobacteriales (miscellaneous)	NA
404011	Shewanella piezotolerans	8
404130	unclassified Bdellovibrionales	NA
404196	Blackberry yellow vein-associated virus	NA
404235	Maritimibacter	1
404236	Maritimibacter alkaliphilus	1
404237	Mycoreovirus 2	NA
404238	Cryphonectria parasitica mycoreovirus 2 (C18)	NA
404330	Streptococcus pyogenes serotype M2	NA
404331	Streptococcus pyogenes serotype M4	NA
404386	Nonomuraea coxensis	NA
404394	Escherichia coli O26:NM	NA
404399	Escherichia coli O26	NA
404404	Coleus vein necrosis virus	NA
404407	Pseudomonas indoloxydans	NA
404432	Salinicola	5
404692	Coccidioides immitis RMSCC 2394	NA
404768	Catarina virus	NA
404900	Geminicoccus roseus	NA
404941	Mycobacteroides salmoniphilum	1
404974	Vibrio cholerae AM-19226	NA
405005	Hansschlegelia zhihuaiae	NA
405212	Alicyclobacillus acidocaldarius	6
405440	Xylella fastidiosa M12	NA
405441	Xylella fastidiosa M23	NA
405533	Bacillus cereus AH1134	NA
405535	Bacillus cereus AH820	NA
405536	Bacillus anthracis str. Tsiankovskii-I	NA
405554	White bream virus	NA
405558	Arracacha mottle virus	NA
405559	Paracoccus saliphilus	NA
405564	Actinopolyspora xinjiangensis	NA
405566	Lactobacillus helveticus DPC 4571	NA
405671	Pedobacter terrae	NA
405746	Leisingera daeponensis	NA
405782	Streptacidiphilus anmyonensis	NA
405917	Bacillus cereus W	NA
405947	Staphylococcus virus 80	NA
405948	Saccharopolyspora erythraea NRRL 2338	NA
406327	Methanococcus vannielii SB	NA
406340	Ralstonia virus RSA1	NA
406548	Aquisphaera giovannonii	3
406552	Natrinema sp. J7-2	3
406817	Xenorhabdus nematophila ATCC 19061	NA
406984	Chlamydia pneumoniae LPCoLN	NA
407020	Sphingobium sp. MI1205	2
407032	Nitrospinaceae	NA
407035	Salinicoccus halodurans	4
407036	Sediminibacillus albus	NA
407217	Aquitalea	8
407234	Rhodobacter vinaykumarii	NA
407392	Thermus phage phiYS40	NA
407832	Tomato leaf curl Bangalore virus - [India:Kerala II:2005]	NA
407837	Tomato leaf curl Pune virus	NA
407838	Tomato leaf curl Pune virus - [India:Pune:2005]	NA
407951	Neofusicoccum	NA
407976	Shewanella baltica OS223	NA
408074	Chitinophaga terrae Kim and Jung 2007	NA
408092	Tomato yellow leaf curl China virus-[YN72]	NA
408136	Soybean blistering mosaic virus	NA
408139	Leptospira kmetyi	2
408180	Mesorhizobium sp. ORS 3324	NA
408184	Mesorhizobium sp. ORS 3359	NA
408577	Methanobacterium veterum	NA
408657	Dyadobacter koreensis	NA
408681	Enterovirus B101	NA
408719	Sida yellow mosaic Yucatan virus	NA
408753	Clostridiisalibacter paucivorans	NA
409206	Beverwykella	NA
409207	Beverwykella pulmonaria	NA
409227	Gliomastix	NA
409287	Tobacco leaf curl Thailand virus	NA
409304	Candidatus Ishikawaella	3
409486	Hardenbergia mosaic virus	NA
409893	Cantharellus appalachiensis	NA
410072	Coprococcus comes	NA
410358	Methanocorpusculum labreanum Z	NA
410359	Pyrobaculum calidifontis JCM 11548	NA
410764	Rhizobium multihospitium	NA
410826	Potato apical leaf curl disease-associated satellite DNA beta	NA
410829	Sugiyamaella	NA
410830	Trichomonascaceae	NA
411152	Human parechovirus 6	NA
411153	Gramella forsetii	3
411154	Gramella forsetii KT0803	NA
411235	Streptacidiphilus melanogenes	NA
411248	Croton yellow vein mosaic betasatellite	NA
411460	[Ruminococcus] torques ATCC 27756	NA
411462	Dorea longicatena DSM 13814	NA
411464	Desulfovibrio piger ATCC 29098	NA
411465	Parvimonas micra ATCC 33270	NA
411468	[Clostridium] scindens ATCC 35704	NA
411473	Ruminococcus callidus ATCC 27760	NA
411474	Coprococcus eutactus ATCC 27759	NA
411476	Bacteroides ovatus ATCC 8483	NA
411477	Parabacteroides merdae ATCC 43184	NA
411481	Bifidobacterium adolescentis L2-32	NA
411483	Faecalibacterium prausnitzii A2-165	NA
411484	Clostridium sp. SS2/1	NA
411486	Clostridium sp. M62/1	NA
411489	Clostridium sp. L2-50	NA
411555	Borreliella afzelii K78	NA
411566	Candidatus Midichloria	1
411684	Hoeflea phototrophica DFL-43	NA
411854	Homalodisca vitripennis reovirus	NA
411922	Sporomusa sp. An4	NA
411945	Rhizobium miluonense	NA
411959	Virgibacillus chiguensis	NA
412022	Burkholderia mallei NCTC 10229	NA
412384	Bacillus aryabhattai	10.5
412437	Rheinheimera aquimaris	NA
412438	Chryseobacterium daeguense	NA
412447	Criblamydiaceae	NA
412614	Vibrio cholerae 2740-80	NA
412688	Euphorbia leaf curl Guangxi virus	NA
412690	Microterricola viridarii	3
412764	Spathaspora	NA
412895	Desulfotomaculum hydrothermale	NA
412963	Paraburkholderia rhizoxinica	3
412966	Vibrio cholerae 1587	NA
412969	Porcine pestivirus isolate Bungowannah	NA
413066	Streptococcus phage SMP	NA
413071	Trichoderma virens Gv29-8	NA
413258	Simian adenovirus 8	NA
413259	Simian adenovirus 6	NA
413404	Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)	NA
413434	Sediminibacterium ginsengisoli	NA
413435	Solimonas	2
413479	Solimonas soli	NA
413496	Cronobacter	7
413497	Cronobacter dublinensis	7
413498	Cronobacter dublinensis subsp. dublinensis	NA
413502	Cronobacter turicensis	NA
413503	Cronobacter malonaticus	7
413713	Tenacibaculum adriaticum	NA
413810	Halalkalicoccus jeotgali	1
413811	Haloterrigena jeotgali	NA
413882	[Polyangium] brachysporum	NA
413889	Caldicellulosiruptor kronotskyensis	3
413970	Anulavirus	NA
414004	Cenarchaeum symbiosum A	NA
414051	Caenispirillum	NA
414052	Caenispirillum bisanense	NA
414371	Aureimonas	2
414528	Chilli ringspot virus	NA
414682	Lactobacillus similis	NA
414703	Methylorubrum salsuginis	NA
414713	Actinospicaceae	NA
414714	Catenulisporales	3
414715	Actinospica	NA
414771	Paenibacillus donghaensis	9
414778	Planococcus donghaensis	11
414877	Catenulisporaceae	3
414878	Catenulispora	3
414970	Enterobacteria phage cdtI	NA
414996	Actinopolyspora erythraea	5
414999	Opitutae	1.5
415000	Opitutales	1
415001	Puniceicoccales	2
415002	Puniceicoccaceae	2
415229	Pseudoxanthomonas spadix	1
415426	Hyperthermus butylicus DSM 5456	NA
415593	Venturia pyrina	NA
415956	Sphingobacterium composti Yoo et al. 2007 non Ten et al. 2007	NA
416273	Natronomonas moolapensis	1
416348	Halorubrum lacusprofundi ATCC 49239	NA
416419	Archaeal BJ1 virus	NA
416442	Lactarius hatsudake	NA
416450	Penicillium antarcticum	NA
416586	Selenomonas bovis	NA
416872	Halomonas saccharevitans	NA
416873	Halomonas arcis	NA
416916	Aggregatibacter	6
416943	Paraburkholderia caballeronis	NA
416949	Parapedobacter	NA
417127	Zunongwangia	3
417192	Honeysuckle yellow vein mosaic disease associated satellite DNA beta	NA
417193	Honeysuckle yellow vein mosaic disease associated satellite DNA beta-[Ibaraki]	NA
417280	Burkholderia virus BcepF1	NA
417287	Crassocephalum yellow vein virus	NA
417288	Crassocephalum yellow vein virus - Jinghong	NA
417368	Enterococcus thailandicus	6
417373	Lactobacillus equigenerosi	NA
417397	Vibrio cholerae 623-39	NA
417398	Vibrio cholerae MZO-2	NA
417574	Neptunomonas japonica	NA
417948	Brevibacterium album	NA
418008	Methanosarcina horonobensis	3
418126	Curvularia geniculata	NA
418223	Methylobacterium phyllosphaerae	4
418240	Blautia wexlerae	NA
418443	Erwinia amylovora phage Era103	NA
418448	Cotton leaf curl Burewala virus - [India:Vehari:2006]	NA
418522	Saccharopolyspora jiangxiensis	NA
418699	Azoarcus olearius	4
418700	Litoricola	3
418702	Azonexus hydrophilus	NA
418781	Teratosphaeria destructans	NA
418784	[Candida] pseudohaemulonis	NA
418827	Yambean mosaic virus	NA
418854	Filomicrobium insigne	NA
418855	Streptomyces sp. CNQ-525	NA
418856	Nevskia soli	NA
419005	Prevotella amnii	NA
419014	Alloscardovia	NA
419015	Alloscardovia omnicolens	NA
419109	Vibrio parahaemolyticus AQ3810	NA
419257	Yersinia massiliensis	7
419435	Glypta fumiferanae ichnovirus	NA
419475	Ochrobactrum pseudogrignonense	5
419479	Jiangella alkaliphila	NA
419542	Leptospirillum rubarum	NA
419544	Macaca fascicularis papillomavirus type 1	NA
419596	Halomonas daqingensis	NA
419665	Methanococcus aeolicus Nankai-3	NA
419697	Melaka orthoreovirus	NA
419782	Canna yellow mottle virus	NA
419942	Sulfolobus islandicus Y.N.15.51	NA
